ID, MSE, PSNR, SSIM, LPIPS
40, 0.00085277, 30.69166220, 0.92781413, 0.10449228 
41, 0.00086025, 30.65376802, 0.92747796, 0.10832112 
42, 0.00086872, 30.61118462, 0.92793763, 0.11054272 
43, 0.00089778, 30.46830438, 0.92780191, 0.10878937 
44, 0.00086447, 30.63251697, 0.93024099, 0.09881989 
45, 0.00088040, 30.55321311, 0.93089885, 0.09849989 
46, 0.00091655, 30.37843813, 0.92897469, 0.10820960 
47, 0.00092336, 30.34628560, 0.92971498, 0.10322326 
48, 0.00093086, 30.31113894, 0.93037552, 0.10568516 
49, 0.00095783, 30.18711145, 0.92992502, 0.10509628 
50, 0.00096875, 30.13790327, 0.92992204, 0.10558051 
51, 0.00103099, 29.86744501, 0.92798078, 0.10863297 
52, 0.00101297, 29.94404666, 0.92885506, 0.10125062 
53, 0.00101748, 29.92472114, 0.93118548, 0.10069913 
54, 0.00101958, 29.91580304, 0.93133920, 0.10399613 
55, 0.00102012, 29.91349188, 0.93325406, 0.11132053 
56, 0.00099240, 30.03311466, 0.93597674, 0.09915742 
57, 0.00096324, 30.16267071, 0.93581951, 0.10437474 
58, 0.00091280, 30.39626074, 0.93936080, 0.09709109 
59, 0.00093415, 30.29583701, 0.93944883, 0.09759018 
60, 0.00092710, 30.32875402, 0.94105750, 0.09304562 
61, 0.00092566, 30.33550079, 0.94223458, 0.09162163 
62, 0.00089754, 30.46948322, 0.94299519, 0.08909333 
63, 0.00092305, 30.34774671, 0.94262701, 0.09420365 
64, 0.00090387, 30.43893842, 0.94308805, 0.08844131 
65, 0.00088376, 30.53664263, 0.94557917, 0.07829655 
66, 0.00089249, 30.49398835, 0.94536251, 0.07502702 
67, 0.00091280, 30.39625770, 0.94565737, 0.07551077 
68, 0.00092815, 30.32383481, 0.94639260, 0.07594170 
69, 0.00096452, 30.15688721, 0.94646412, 0.07503669 
70, 0.00098791, 30.05284219, 0.94720638, 0.07286321 
71, 0.00096697, 30.14587421, 0.94827473, 0.07128461 
72, 0.00095288, 30.20959819, 0.94835228, 0.06846404 
73, 0.00094694, 30.23677947, 0.94887900, 0.07122795 
74, 0.00098859, 30.04983758, 0.94938296, 0.06550443 
75, 0.00101296, 29.94406813, 0.94975275, 0.06596757 
76, 0.00103005, 29.87142142, 0.95043373, 0.06269207 
77, 0.00107973, 29.66683337, 0.95138401, 0.06305119 
78, 0.00104805, 29.79616452, 0.95291448, 0.06288510 
79, 0.00101467, 29.93676572, 0.95204705, 0.06394117 
80, 0.00092560, 30.33576215, 0.95279694, 0.06108911 
81, 0.00089608, 30.47653080, 0.95386678, 0.05812532 
82, 0.00097492, 30.11032500, 0.95381659, 0.06631797 
83, 0.00102309, 29.90087652, 0.95449609, 0.06194973 
84, 0.00101802, 29.92242161, 0.95522815, 0.06557905 
85, 0.00097068, 30.12921690, 0.95560867, 0.06241490 
86, 0.00097739, 30.09932066, 0.95618236, 0.06502762 
87, 0.00102339, 29.89960420, 0.95468605, 0.06840631 
88, 0.00111429, 29.53002321, 0.95428008, 0.07038157 
89, 0.00124727, 29.04038904, 0.95262384, 0.07537311 
90, 0.00129377, 28.88142207, 0.95398784, 0.06771757 
91, 0.00141592, 28.48960505, 0.95425260, 0.06992678 
92, 0.00145830, 28.36154186, 0.95548475, 0.07138278 
93, 0.00158981, 27.98655123, 0.95535004, 0.07320201 
94, 0.00165326, 27.81658636, 0.95639670, 0.07080229 
95, 0.00161467, 27.91916151, 0.95802313, 0.07263071 
96, 0.00175038, 27.56868891, 0.95850462, 0.07440934 
97, 0.00180362, 27.43854560, 0.95920122, 0.07925329 
98, 0.00242437, 26.15401510, 0.95661682, 0.08340231 
99, 0.00282819, 25.48491795, 0.95611036, 0.08413947 
100, 0.00249494, 26.02940247, 0.95753908, 0.08404832 
101, 0.00214279, 26.69021048, 0.95979732, 0.07844963 
102, 0.00194423, 27.11251516, 0.96126217, 0.07534277 
103, 0.00175401, 27.55967479, 0.96292299, 0.07788660 
104, 0.00160818, 27.93665469, 0.96431607, 0.07257194 
105, 0.00163128, 27.87472217, 0.96343088, 0.07290792 
106, 0.00164259, 27.84472108, 0.96359032, 0.07041986 
107, 0.00158436, 28.00145868, 0.96316868, 0.06784980 
108, 0.00159327, 27.97711766, 0.96232653, 0.06940103 
109, 0.00165322, 27.81668361, 0.96186548, 0.07064704 
110, 0.00172798, 27.62460182, 0.96095520, 0.07389734 
111, 0.00188500, 27.24687672, 0.95982355, 0.07356987 
112, 0.00195623, 27.08581112, 0.95964664, 0.07339069 
113, 0.00207374, 26.83245377, 0.95868075, 0.07405882 
114, 0.00223122, 26.51458237, 0.95738631, 0.07224001 
115, 0.00237879, 26.23643014, 0.95545232, 0.07976463 
116, 0.00245026, 26.10787894, 0.95464706, 0.07893135 
117, 0.00287114, 25.41945328, 0.95242167, 0.07814269 
118, 0.00274361, 25.61677189, 0.95159084, 0.07984659 
119, 0.00246467, 26.08240443, 0.95092314, 0.07969062 
120, 0.00225021, 26.47776561, 0.95117581, 0.08227222 
121, 0.00205396, 26.87407429, 0.95100641, 0.07785225 
122, 0.00201257, 26.96249575, 0.94986111, 0.08169970 
123, 0.00186536, 27.29236619, 0.94850159, 0.07758626 
124, 0.00171656, 27.65340839, 0.94584656, 0.08398076 
125, 0.00182642, 27.38399217, 0.94356674, 0.09415628 
126, 0.00206998, 26.84033626, 0.94167346, 0.09444232 
127, 0.00202109, 26.94414920, 0.94055492, 0.09667246 
128, 0.00180464, 27.43608764, 0.93991601, 0.09271801 
129, 0.00162239, 27.89844489, 0.93910092, 0.09382117 
130, 0.00131064, 28.82515497, 0.94049257, 0.09053784 
131, 0.00110875, 29.55165591, 0.94022453, 0.09014904 
132, 0.00121008, 29.17185919, 0.93884182, 0.09218000 
133, 0.00119982, 29.20885560, 0.93917984, 0.09304623 
134, 0.00116831, 29.32443398, 0.93901891, 0.09221733 
135, 0.00109066, 29.62308763, 0.93894410, 0.09419370 
136, 0.00101462, 29.93696553, 0.93869507, 0.09330720 
137, 0.00089773, 30.46852233, 0.93977642, 0.08794439 
138, 0.00085434, 30.68368296, 0.93820065, 0.09296538 
139, 0.00081293, 30.89946882, 0.93944192, 0.09142576 
140, 0.00087057, 30.60196556, 0.93723863, 0.09735967 
141, 0.00088375, 30.53671242, 0.93665588, 0.09382359 
142, 0.00090657, 30.42597960, 0.93612307, 0.09213565 
143, 0.00094560, 30.24291235, 0.93528330, 0.09186584 
144, 0.00095724, 30.18977022, 0.93379182, 0.09223850 
145, 0.00104154, 29.82324361, 0.93324953, 0.09479295 
146, 0.00103476, 29.85159572, 0.93214679, 0.09827755 
147, 0.00105264, 29.77720023, 0.93248409, 0.10401949 
148, 0.00103186, 29.86380149, 0.93285012, 0.10142668 
149, 0.00105031, 29.78681787, 0.93039119, 0.10697181 
150, 0.00100586, 29.97461337, 0.92996389, 0.10143400 
151, 0.00103151, 29.86527804, 0.92792606, 0.10846555 
152, 0.00096061, 30.17455006, 0.92887473, 0.10128368 
153, 0.00095052, 30.22037258, 0.92909902, 0.10512867 
154, 0.00096324, 30.16264892, 0.92875385, 0.11157976 
155, 0.00095845, 30.18429289, 0.92892236, 0.11216488 
156, 0.00090544, 30.43140540, 0.93012291, 0.11242144 
157, 0.00084799, 30.71611275, 0.93125576, 0.10877306 
158, 0.00079245, 31.01027599, 0.93222809, 0.10715941 
159, 0.00077824, 31.08884710, 0.93268907, 0.11036361 
160, 0.00074915, 31.25432701, 0.93363625, 0.10784066 
161, 0.00073624, 31.32977806, 0.93431216, 0.10721901 
162, 0.00070621, 31.51067870, 0.93433410, 0.10940173 
163, 0.00071019, 31.48625707, 0.93325239, 0.11523920 
164, 0.00069636, 31.57167189, 0.93348843, 0.10749979 
165, 0.00065765, 31.82007288, 0.93498248, 0.10348959 
166, 0.00066620, 31.76395404, 0.93385452, 0.10646730 
167, 0.00065165, 31.85982875, 0.93429738, 0.10419872 
168, 0.00067248, 31.72319365, 0.93315971, 0.10749195 
169, 0.00066295, 31.78519579, 0.93261182, 0.10637602 
170, 0.00068512, 31.64236490, 0.93281204, 0.10879636 
171, 0.00069239, 31.59650842, 0.93192214, 0.11120868 
172, 0.00068107, 31.66809753, 0.93259454, 0.10513496 
173, 0.00070386, 31.52510688, 0.93249762, 0.11127636 
174, 0.00071765, 31.44084990, 0.93273216, 0.10883510 
175, 0.00069935, 31.55306235, 0.93247700, 0.10638662 
176, 0.00070362, 31.52661916, 0.93290836, 0.10475623 
177, 0.00070348, 31.52748151, 0.93370742, 0.10467640 
178, 0.00067981, 31.67612409, 0.93314612, 0.10671539 
179, 0.00065395, 31.84454391, 0.93400919, 0.10362803 
180, 0.00066680, 31.76003111, 0.93344909, 0.10394186 
181, 0.00068539, 31.64060338, 0.93230605, 0.10782792 
182, 0.00069545, 31.57737034, 0.93181056, 0.10319062 
183, 0.00071077, 31.48271573, 0.93158960, 0.10679861 
184, 0.00071099, 31.48136905, 0.93263930, 0.10350399 
185, 0.00072904, 31.37251550, 0.93171662, 0.10682190 
186, 0.00074021, 31.30642763, 0.93078339, 0.10632375 
187, 0.00074841, 31.25863218, 0.93049479, 0.11190327 
188, 0.00076078, 31.18742670, 0.92966676, 0.11388945 
189, 0.00077055, 31.13198558, 0.92942393, 0.11524521 
190, 0.00078257, 31.06477135, 0.92951047, 0.11070288 
191, 0.00078572, 31.04730095, 0.92941594, 0.11280846 
192, 0.00083930, 30.76080193, 0.92774338, 0.11434998 
193, 0.00086634, 30.62312709, 0.92749387, 0.12388133 
194, 0.00086662, 30.62169578, 0.92790484, 0.12209055 
195, 0.00089623, 30.47578891, 0.92736578, 0.12674950 
196, 0.00088937, 30.50915542, 0.92830253, 0.12232719 
197, 0.00085244, 30.69334361, 0.92917579, 0.11666237 
198, 0.00087653, 30.57234996, 0.92828995, 0.12028714 
199, 0.00085764, 30.66697065, 0.92877537, 0.12140781 
AVERAGES: 0.0011, 29.890, 0.938, 0.098
