ID, MSE, PSNR, SSIM, LPIPS
55, 0.00392346, 24.06330265, 0.84881932, 0.10805716 
56, 0.00413542, 23.83480808, 0.85070777, 0.11209561 
57, 0.00421065, 23.75650570, 0.85244381, 0.10320888 
58, 0.00412431, 23.84648517, 0.85599047, 0.09957941 
59, 0.00407754, 23.89601645, 0.85750359, 0.09323669 
60, 0.00405827, 23.91659335, 0.86168867, 0.09050117 
61, 0.00416241, 23.80655407, 0.86521506, 0.08973343 
62, 0.00422412, 23.74263639, 0.86537468, 0.08408816 
63, 0.00420644, 23.76085740, 0.86732399, 0.08676377 
64, 0.00418638, 23.78161623, 0.86988741, 0.08549163 
65, 0.00409839, 23.87386446, 0.87411422, 0.08259850 
66, 0.00401341, 23.96486741, 0.87785727, 0.07931967 
67, 0.00410682, 23.86494617, 0.87755442, 0.07947088 
68, 0.00419454, 23.77315566, 0.88123757, 0.08198319 
69, 0.00435987, 23.60526902, 0.88196707, 0.08148526 
70, 0.00468717, 23.29089119, 0.88171065, 0.08818907 
71, 0.00516832, 22.86650671, 0.87826777, 0.09078068 
72, 0.00563864, 22.48825532, 0.87495118, 0.10167376 
73, 0.00617259, 22.09532605, 0.87471348, 0.10067475 
74, 0.00619931, 22.07656902, 0.87581921, 0.09705815 
75, 0.00622890, 22.05588930, 0.87504470, 0.08801480 
76, 0.00602556, 22.20002839, 0.87575108, 0.09598052 
77, 0.00581065, 22.35775104, 0.87628561, 0.09133635 
78, 0.00571858, 22.42711553, 0.87650084, 0.09210221 
79, 0.00545307, 22.63358915, 0.87760615, 0.09829515 
80, 0.00506918, 22.95062014, 0.88019496, 0.09670649 
81, 0.00494462, 23.05866694, 0.88017565, 0.09147453 
82, 0.00471834, 23.26210896, 0.88232219, 0.09269637 
83, 0.00451734, 23.45117122, 0.88368595, 0.08634228 
84, 0.00436107, 23.60407383, 0.88560432, 0.08149140 
85, 0.00422993, 23.73666366, 0.88727355, 0.07816977 
86, 0.00420215, 23.76528324, 0.88931823, 0.07544798 
87, 0.00424064, 23.72568216, 0.88980925, 0.06918955 
88, 0.00433068, 23.63444255, 0.89121318, 0.07063629 
89, 0.00431585, 23.64933297, 0.89240581, 0.07135601 
90, 0.00423536, 23.73109686, 0.89371884, 0.07249624 
91, 0.00410916, 23.86246697, 0.89680177, 0.06665982 
92, 0.00400588, 23.97302155, 0.90048963, 0.06306397 
93, 0.00365160, 24.37516596, 0.90472800, 0.07039307 
94, 0.00361247, 24.42195737, 0.90847659, 0.06404456 
95, 0.00381963, 24.17979179, 0.90889931, 0.07296259 
96, 0.00421164, 23.75549048, 0.90993559, 0.07461745 
97, 0.00385999, 24.13414156, 0.91465104, 0.08024288 
98, 0.00377294, 24.23320206, 0.91801274, 0.07587618 
99, 0.00406047, 23.91423342, 0.91609263, 0.07753298 
100, 0.00394939, 24.03470154, 0.91720498, 0.07922705 
101, 0.00362151, 24.41110172, 0.91808778, 0.08286756 
102, 0.00338569, 24.70352595, 0.91671795, 0.07853471 
103, 0.00345297, 24.61807465, 0.91380155, 0.09118897 
104, 0.00359534, 24.44259829, 0.91178375, 0.08386126 
105, 0.00367028, 24.35300626, 0.90893054, 0.08527534 
106, 0.00360608, 24.42964213, 0.90758836, 0.07923568 
107, 0.00337631, 24.71557896, 0.90896368, 0.07774926 
108, 0.00351466, 24.54116847, 0.90630883, 0.07622853 
109, 0.00347432, 24.59130439, 0.90313172, 0.07762204 
110, 0.00348438, 24.57873912, 0.90008992, 0.07391985 
111, 0.00336016, 24.73639540, 0.89888656, 0.06947614 
112, 0.00321373, 24.92990432, 0.89785713, 0.07241794 
113, 0.00300473, 25.22194449, 0.89823836, 0.07038271 
114, 0.00307543, 25.12093603, 0.89634281, 0.07214643 
115, 0.00319450, 24.95596444, 0.89366448, 0.07485043 
116, 0.00341987, 24.65989983, 0.89056939, 0.08312230 
117, 0.00372709, 24.28630599, 0.88770783, 0.08845185 
118, 0.00402634, 23.95089118, 0.88745511, 0.09396615 
119, 0.00443031, 23.53566079, 0.88525468, 0.10262227 
120, 0.00463198, 23.34233382, 0.88600588, 0.09978954 
121, 0.00487961, 23.11614874, 0.88278782, 0.11653566 
122, 0.00522855, 22.81618372, 0.88217801, 0.11058871 
123, 0.00549541, 22.60000199, 0.88069105, 0.10347674 
124, 0.00591525, 22.28026815, 0.87900770, 0.10386752 
125, 0.00630739, 22.00150151, 0.87778831, 0.10461792 
126, 0.00665803, 21.76654542, 0.87779272, 0.10363264 
127, 0.00681702, 21.66405253, 0.87525958, 0.11529525 
128, 0.00678310, 21.68571731, 0.87143201, 0.11491716 
129, 0.00653183, 21.84965347, 0.86921656, 0.12004779 
130, 0.00616863, 22.09810952, 0.86925560, 0.11690557 
131, 0.00584118, 22.33499152, 0.86659628, 0.10947382 
132, 0.00557964, 22.53394026, 0.86451668, 0.10671152 
133, 0.00540822, 22.66945613, 0.86352980, 0.11296800 
134, 0.00535249, 22.71444428, 0.86093032, 0.11056794 
135, 0.00542243, 22.65806074, 0.85772216, 0.10581692 
136, 0.00555003, 22.55704512, 0.85284996, 0.10909350 
137, 0.00557762, 22.53551286, 0.84817541, 0.11092328 
138, 0.00551839, 22.58187547, 0.84490722, 0.11368426 
139, 0.00541587, 22.66331891, 0.84210855, 0.11493887 
140, 0.00536482, 22.70444665, 0.83777422, 0.11753824 
141, 0.00510823, 22.91729454, 0.83504212, 0.11690226 
142, 0.00479423, 23.19281157, 0.83474606, 0.11779781 
143, 0.00470308, 23.27617436, 0.83272290, 0.11971860 
144, 0.00462758, 23.34645732, 0.82999063, 0.12546802 
145, 0.00463424, 23.34021767, 0.83014590, 0.12767178 
146, 0.00455873, 23.41155824, 0.83193308, 0.12651668 
147, 0.00418468, 23.78337402, 0.83470935, 0.13038318 
148, 0.00379535, 24.20748731, 0.83773965, 0.12097519 
149, 0.00330383, 24.80981873, 0.83964998, 0.11473524 
150, 0.00306921, 25.12972690, 0.83837652, 0.12102874 
151, 0.00296336, 25.28215049, 0.83949035, 0.11510773 
152, 0.00316784, 24.99237023, 0.83888483, 0.12093179 
153, 0.00324246, 24.89125549, 0.83980578, 0.11459029 
154, 0.00353986, 24.51013312, 0.83924228, 0.11153437 
155, 0.00366442, 24.35995171, 0.83807051, 0.11581915 
156, 0.00382864, 24.16954929, 0.83992553, 0.11655392 
157, 0.00378858, 24.21523089, 0.84180737, 0.11413938 
158, 0.00393547, 24.05003932, 0.83936983, 0.11449085 
159, 0.00371559, 24.29972175, 0.84199965, 0.11342607 
160, 0.00365544, 24.37060541, 0.84339678, 0.10467301 
161, 0.00358018, 24.46094602, 0.84355348, 0.09970786 
162, 0.00362877, 24.40240989, 0.84112895, 0.09588601 
163, 0.00364105, 24.38772848, 0.84177554, 0.09291710 
164, 0.00364037, 24.38854976, 0.84052151, 0.09360431 
165, 0.00374968, 24.26005523, 0.84085119, 0.09142289 
166, 0.00385108, 24.14417109, 0.84161055, 0.09404289 
167, 0.00382539, 24.17324545, 0.84206444, 0.08823068 
168, 0.00395452, 24.02906737, 0.84265023, 0.09248498 
169, 0.00418902, 23.77887467, 0.84237444, 0.09241161 
170, 0.00432106, 23.64409455, 0.84069198, 0.09595390 
171, 0.00420059, 23.76690204, 0.84160644, 0.08880599 
172, 0.00416488, 23.80397784, 0.84209293, 0.09461480 
173, 0.00417816, 23.79015092, 0.84278929, 0.09297322 
174, 0.00426133, 23.70454808, 0.84447509, 0.09557752 
175, 0.00441749, 23.54824175, 0.84710705, 0.09987770 
176, 0.00447796, 23.48919875, 0.84835625, 0.09920151 
177, 0.00458197, 23.38948008, 0.84925807, 0.10134072 
178, 0.00465159, 23.32399027, 0.84992176, 0.09728738 
179, 0.00473368, 23.24801463, 0.84980118, 0.09657553 
180, 0.00472354, 23.25732570, 0.84969527, 0.09491624 
181, 0.00457693, 23.39425744, 0.85122222, 0.09639853 
182, 0.00440276, 23.56274809, 0.85470265, 0.10100552 
183, 0.00430127, 23.66403530, 0.85813510, 0.09635782 
184, 0.00421760, 23.74935093, 0.86024892, 0.09537044 
185, 0.00412086, 23.85012604, 0.86374247, 0.09039458 
186, 0.00399808, 23.98148794, 0.86660641, 0.08995984 
187, 0.00388035, 24.11128640, 0.86919439, 0.08801413 
188, 0.00380099, 24.20102734, 0.87108290, 0.08390643 
189, 0.00373104, 24.28169682, 0.87383729, 0.08838093 
190, 0.00355486, 24.49178080, 0.87684023, 0.08049639 
191, 0.00337295, 24.71990245, 0.88020754, 0.07401504 
192, 0.00318554, 24.96816878, 0.88321924, 0.06833813 
193, 0.00312203, 25.05563179, 0.88757205, 0.07212363 
194, 0.00294426, 25.31023134, 0.89271343, 0.06757116 
195, 0.00281233, 25.50933446, 0.89641291, 0.06388692 
196, 0.00282302, 25.49285815, 0.89804190, 0.06900392 
197, 0.00278051, 25.55876139, 0.90076280, 0.06309539 
198, 0.00292455, 25.33940452, 0.90052998, 0.06317307 
199, 0.00306250, 25.13924145, 0.90042382, 0.06117108 
AVERAGES: 0.0043, 23.712, 0.865, 0.098
