ID, MSE, PSNR, SSIM, LPIPS
102, 0.00241761, 26.16612957, 0.93052238, 0.06594255 
103, 0.00276472, 25.58348735, 0.92679048, 0.07902923 
104, 0.00282672, 25.48717815, 0.92417866, 0.07835582 
105, 0.00273650, 25.62803809, 0.92225015, 0.07712477 
106, 0.00244437, 26.11832609, 0.92468089, 0.06862544 
107, 0.00225555, 26.46748056, 0.92520183, 0.06498708 
108, 0.00224353, 26.49068659, 0.92437720, 0.06027339 
109, 0.00219624, 26.58321123, 0.92166466, 0.06031693 
110, 0.00216231, 26.65082078, 0.91932893, 0.06105494 
111, 0.00216749, 26.64042369, 0.91918582, 0.05523501 
112, 0.00209794, 26.78206825, 0.91842574, 0.05640107 
113, 0.00197439, 27.04566314, 0.91936517, 0.05286605 
114, 0.00209486, 26.78845295, 0.91690624, 0.05287087 
115, 0.00213964, 26.69659945, 0.91554999, 0.05513385 
116, 0.00230262, 26.37776875, 0.91308069, 0.05817600 
117, 0.00246507, 26.08171565, 0.91201246, 0.06346922 
118, 0.00272264, 25.65009770, 0.91239828, 0.06838617 
119, 0.00287656, 25.41126638, 0.91231370, 0.07483370 
120, 0.00287629, 25.41167873, 0.91433865, 0.07193562 
121, 0.00296534, 25.27925242, 0.91242063, 0.07982496 
122, 0.00320273, 24.94479281, 0.91220272, 0.08215237 
123, 0.00345177, 24.61958099, 0.91209418, 0.07788935 
124, 0.00379904, 24.20325749, 0.91206843, 0.07995014 
125, 0.00416469, 23.80417013, 0.91262740, 0.07896958 
126, 0.00457452, 23.39654553, 0.91160083, 0.07653187 
127, 0.00479231, 23.19455492, 0.90948540, 0.07708433 
128, 0.00476597, 23.21848808, 0.90678596, 0.07699461 
129, 0.00440061, 23.56487395, 0.90696049, 0.07652032 
130, 0.00395875, 24.02441969, 0.90881246, 0.07362585 
131, 0.00361536, 24.41848031, 0.90907753, 0.06686613 
132, 0.00328135, 24.83947658, 0.90957719, 0.06729183 
133, 0.00299301, 25.23891598, 0.91077358, 0.06622364 
134, 0.00288896, 25.39258531, 0.91048419, 0.07226516 
135, 0.00299394, 25.23756718, 0.90915936, 0.06942608 
136, 0.00302133, 25.19801654, 0.90688586, 0.06885383 
137, 0.00314026, 25.03034489, 0.90359223, 0.07114881 
138, 0.00308650, 25.10533344, 0.90219843, 0.06905704 
139, 0.00309854, 25.08842533, 0.89886862, 0.06884196 
140, 0.00312294, 25.05436495, 0.89668477, 0.06959964 
141, 0.00295541, 25.29382956, 0.89576709, 0.07136979 
142, 0.00278475, 25.55213866, 0.89540708, 0.07379090 
143, 0.00272191, 25.65126886, 0.89304531, 0.07287302 
144, 0.00262684, 25.80566683, 0.89310747, 0.07399557 
145, 0.00270589, 25.67690462, 0.89249134, 0.07639113 
146, 0.00259423, 25.85991367, 0.89408487, 0.08603792 
147, 0.00240326, 26.19198699, 0.89461607, 0.08592149 
148, 0.00223498, 26.50727219, 0.89578980, 0.07672360 
149, 0.00194367, 27.11378253, 0.89543313, 0.07167774 
150, 0.00165469, 27.81282743, 0.89258122, 0.07046758 
151, 0.00158014, 28.01305753, 0.89174461, 0.07252270 
152, 0.00168404, 27.73647911, 0.88995385, 0.07967479 
153, 0.00175827, 27.54914615, 0.88759291, 0.08376426 
154, 0.00194064, 27.12055898, 0.88441432, 0.08304805 
155, 0.00207834, 26.82284344, 0.88040096, 0.09196021 
156, 0.00204372, 26.89578732, 0.87909615, 0.09126016 
157, 0.00197048, 27.05429003, 0.88121593, 0.08982456 
158, 0.00202263, 26.94082791, 0.88239396, 0.09153470 
159, 0.00185064, 27.32678043, 0.88562793, 0.09084421 
160, 0.00176434, 27.53418384, 0.88909179, 0.07277144 
161, 0.00165096, 27.82262757, 0.89171779, 0.07134778 
162, 0.00169530, 27.70754455, 0.89202404, 0.06432794 
163, 0.00174414, 27.58417919, 0.89320046, 0.06600837 
164, 0.00174812, 27.57428164, 0.89465576, 0.06349833 
165, 0.00174992, 27.56982133, 0.89655495, 0.06622264 
166, 0.00179947, 27.44854900, 0.89619815, 0.07063733 
167, 0.00184903, 27.33056364, 0.89810693, 0.06741790 
168, 0.00199801, 26.99401968, 0.89697033, 0.06270564 
169, 0.00213665, 26.70265660, 0.89741325, 0.06212441 
170, 0.00235927, 26.27223104, 0.89642245, 0.06031466 
171, 0.00235339, 26.28305713, 0.89700526, 0.06549953 
172, 0.00242224, 26.15782143, 0.89584047, 0.06505629 
173, 0.00244433, 26.11840717, 0.89654720, 0.06382509 
174, 0.00260191, 25.84707627, 0.89679444, 0.06782194 
175, 0.00285172, 25.44893372, 0.89774752, 0.06546509 
176, 0.00293509, 25.32378390, 0.89812416, 0.07036281 
177, 0.00303385, 25.18005647, 0.89940852, 0.06766813 
178, 0.00314532, 25.02334731, 0.89883035, 0.06613235 
179, 0.00324907, 24.88240290, 0.89691103, 0.06843402 
180, 0.00323942, 24.89532771, 0.89714223, 0.06594401 
181, 0.00313633, 25.03578047, 0.89737773, 0.06420530 
182, 0.00300672, 25.21907083, 0.89838302, 0.06660128 
183, 0.00288139, 25.40398546, 0.90055752, 0.06059060 
184, 0.00280034, 25.52789443, 0.90098125, 0.06115793 
185, 0.00263353, 25.79461201, 0.90333122, 0.05957725 
186, 0.00261897, 25.81868916, 0.90363991, 0.06036044 
187, 0.00253101, 25.96706745, 0.90410882, 0.05921824 
188, 0.00249333, 26.03219986, 0.90510070, 0.05865792 
189, 0.00248943, 26.03899936, 0.90682453, 0.06201566 
190, 0.00236045, 26.27004276, 0.90929765, 0.05809063 
191, 0.00221512, 26.54603698, 0.91139603, 0.05082718 
192, 0.00218868, 26.59817454, 0.91299677, 0.05141668 
193, 0.00233710, 26.31322015, 0.91325855, 0.04929107 
194, 0.00224039, 26.49676500, 0.91556805, 0.04897932 
195, 0.00213204, 26.71204940, 0.91865319, 0.04823764 
196, 0.00209149, 26.79543925, 0.91996831, 0.04781758 
197, 0.00202706, 26.93134464, 0.92284906, 0.05048637 
198, 0.00203614, 26.91191555, 0.92229801, 0.04777471 
199, 0.00218138, 26.61269079, 0.92160237, 0.05184558 
AVERAGES: 0.0028, 25.721, 0.905, 0.069
