ID, MSE, PSNR, SSIM, LPIPS
42, 0.00181059, 27.42178757, 0.92720222, 0.05601349 
43, 0.00181102, 27.42077824, 0.92732263, 0.05668266 
44, 0.00177634, 27.50473831, 0.92749810, 0.05227484 
45, 0.00179577, 27.45748495, 0.92694527, 0.06113664 
46, 0.00171307, 27.66223629, 0.92913985, 0.06158760 
47, 0.00174152, 27.59072518, 0.92829829, 0.05949927 
48, 0.00169485, 27.70869259, 0.92917991, 0.05934030 
49, 0.00171609, 27.65460230, 0.92853653, 0.06521959 
50, 0.00171134, 27.66664900, 0.92872250, 0.06448514 
51, 0.00165468, 27.81286776, 0.92956626, 0.05861244 
52, 0.00164407, 27.84079903, 0.92969441, 0.06103481 
53, 0.00163196, 27.87290758, 0.93001443, 0.05622264 
54, 0.00160865, 27.93538446, 0.93067873, 0.06111486 
55, 0.00158777, 27.99213282, 0.93202311, 0.05746251 
56, 0.00161376, 27.92161707, 0.93141609, 0.05579400 
57, 0.00163850, 27.85553210, 0.93107688, 0.05717767 
58, 0.00166347, 27.78986288, 0.93089241, 0.05770670 
59, 0.00159043, 27.98484763, 0.93251425, 0.05355841 
60, 0.00162882, 27.88126449, 0.93224484, 0.06078663 
61, 0.00157746, 28.02041780, 0.93350035, 0.05607397 
62, 0.00157262, 28.03375368, 0.93287504, 0.05997448 
63, 0.00152151, 28.17725168, 0.93321705, 0.06057612 
64, 0.00151985, 28.18198510, 0.93353224, 0.06156264 
65, 0.00142799, 28.45274540, 0.93489236, 0.06188720 
66, 0.00144251, 28.40881082, 0.93504709, 0.05973974 
67, 0.00138429, 28.58773596, 0.93645316, 0.06146395 
68, 0.00137173, 28.62729814, 0.93736255, 0.06627090 
69, 0.00132406, 28.78093090, 0.93782651, 0.05884791 
70, 0.00131917, 28.79698966, 0.93937176, 0.06103551 
71, 0.00132134, 28.78985654, 0.93900740, 0.05972043 
72, 0.00136437, 28.65068730, 0.93829197, 0.05802803 
73, 0.00141829, 28.48235434, 0.93942356, 0.06645556 
74, 0.00135922, 28.66709459, 0.94293410, 0.06099406 
75, 0.00134518, 28.71219268, 0.94466472, 0.06035291 
76, 0.00129885, 28.86441139, 0.95000631, 0.05586924 
77, 0.00122002, 29.13631848, 0.95443255, 0.05678229 
78, 0.00128370, 28.91537642, 0.95389360, 0.06021335 
79, 0.00124557, 29.04632787, 0.95243019, 0.06501424 
80, 0.00125566, 29.01126703, 0.95099282, 0.06375502 
81, 0.00126402, 28.98245619, 0.94904387, 0.07247500 
82, 0.00126442, 28.98108927, 0.94848323, 0.07570858 
83, 0.00121756, 29.14507874, 0.94963539, 0.07242691 
84, 0.00112924, 29.47215302, 0.95030028, 0.07670934 
85, 0.00112359, 29.49390992, 0.95102072, 0.07927369 
86, 0.00114025, 29.42998497, 0.94929874, 0.08349629 
87, 0.00119614, 29.22219058, 0.94835567, 0.08630497 
88, 0.00113117, 29.46470392, 0.94926494, 0.08611794 
89, 0.00110783, 29.55525155, 0.94979280, 0.08133787 
90, 0.00106312, 29.73418913, 0.94923335, 0.08969995 
91, 0.00111380, 29.53193156, 0.94914013, 0.08917509 
92, 0.00101187, 29.94875785, 0.95119023, 0.08712405 
93, 0.00104732, 29.79919121, 0.95132071, 0.08414105 
94, 0.00105192, 29.78018970, 0.95064157, 0.08785480 
95, 0.00103016, 29.87094091, 0.95172065, 0.08693931 
96, 0.00106325, 29.73362942, 0.95034945, 0.09660129 
97, 0.00106462, 29.72803440, 0.95017451, 0.09612046 
98, 0.00106903, 29.71011042, 0.95009643, 0.09468752 
99, 0.00099908, 30.00398766, 0.95229530, 0.09052082 
100, 0.00104243, 29.81952396, 0.95163667, 0.09913597 
101, 0.00103505, 29.85040321, 0.95178789, 0.09519076 
102, 0.00099608, 30.01706696, 0.95120573, 0.09004045 
103, 0.00106266, 29.73606756, 0.95042211, 0.09491774 
104, 0.00104348, 29.81516885, 0.94904655, 0.10249372 
105, 0.00101163, 29.94978277, 0.94971246, 0.09735674 
106, 0.00099633, 30.01598646, 0.95198923, 0.08963719 
107, 0.00098950, 30.04584727, 0.95149088, 0.09336833 
108, 0.00096574, 30.15141033, 0.95337856, 0.08957045 
109, 0.00094808, 30.23153105, 0.95334637, 0.09025419 
110, 0.00096487, 30.15532988, 0.95372415, 0.08451662 
111, 0.00096673, 30.14696633, 0.95502424, 0.08228987 
112, 0.00104240, 29.81964958, 0.95236975, 0.08951534 
113, 0.00103314, 29.85841804, 0.95501912, 0.08184581 
114, 0.00110412, 29.56984116, 0.95305210, 0.08520582 
115, 0.00107276, 29.69496497, 0.95435202, 0.07862335 
116, 0.00107825, 29.67279360, 0.95472515, 0.07543656 
117, 0.00107926, 29.66873722, 0.95482689, 0.07401379 
118, 0.00105336, 29.77422098, 0.95475930, 0.06377355 
119, 0.00114866, 29.39806797, 0.95313984, 0.06713984 
120, 0.00108294, 29.65397321, 0.95542657, 0.06440205 
121, 0.00114723, 29.40349578, 0.95453721, 0.06038693 
122, 0.00110561, 29.56396742, 0.95861536, 0.05441754 
123, 0.00113982, 29.43163472, 0.95826846, 0.04594694 
124, 0.00133125, 28.75740433, 0.95386058, 0.04580686 
125, 0.00140682, 28.51760165, 0.95153111, 0.04758680 
126, 0.00143388, 28.43486925, 0.95032084, 0.04840518 
127, 0.00151001, 28.21020884, 0.94773757, 0.04813219 
128, 0.00151567, 28.19394684, 0.94569653, 0.04606603 
129, 0.00165547, 27.81077739, 0.94267923, 0.04697051 
130, 0.00173752, 27.60069930, 0.94065672, 0.04879897 
131, 0.00179029, 27.47076473, 0.93895441, 0.05019326 
132, 0.00183830, 27.35583496, 0.93703049, 0.05241637 
133, 0.00193592, 27.13113512, 0.93350840, 0.05123208 
134, 0.00201685, 26.95325387, 0.93053830, 0.05467726 
135, 0.00198089, 27.03140701, 0.93079138, 0.05396287 
136, 0.00198767, 27.01656462, 0.92956376, 0.05572031 
137, 0.00200656, 26.97548786, 0.92828238, 0.05973774 
138, 0.00197761, 27.03859774, 0.92846024, 0.05593688 
139, 0.00201881, 26.94903798, 0.92776203, 0.05774027 
140, 0.00202273, 26.94061744, 0.92738688, 0.06037709 
141, 0.00199163, 27.00791986, 0.92749625, 0.05447850 
142, 0.00194652, 27.10741194, 0.92775440, 0.06066287 
143, 0.00185976, 27.30542085, 0.92902833, 0.05765891 
144, 0.00183959, 27.35278294, 0.92894721, 0.05542639 
145, 0.00175756, 27.55090342, 0.92996502, 0.05667401 
146, 0.00172795, 27.62467965, 0.93033850, 0.05742579 
147, 0.00174601, 27.57953120, 0.92947817, 0.05950101 
148, 0.00172502, 27.63205571, 0.92952722, 0.06103073 
149, 0.00168136, 27.74340174, 0.92990702, 0.05850896 
150, 0.00165300, 27.81727235, 0.92962956, 0.05702504 
151, 0.00165582, 27.80986128, 0.92959648, 0.05861855 
152, 0.00163063, 27.87643550, 0.93000525, 0.06125985 
153, 0.00162054, 27.90340544, 0.92995101, 0.05700883 
154, 0.00156715, 28.04888626, 0.93103921, 0.05992350 
155, 0.00155112, 28.09355233, 0.93108112, 0.05541160 
156, 0.00155802, 28.07428039, 0.93052018, 0.05488300 
157, 0.00154237, 28.11811051, 0.93169469, 0.05487887 
158, 0.00150982, 28.21073923, 0.93187529, 0.05424699 
159, 0.00154982, 28.09717383, 0.93070745, 0.05341578 
160, 0.00154711, 28.10479483, 0.93121386, 0.05756822 
161, 0.00151728, 28.18935332, 0.93145037, 0.05586498 
162, 0.00154085, 28.12240612, 0.93110710, 0.06202908 
163, 0.00148482, 28.28325636, 0.93182874, 0.05502015 
164, 0.00145033, 28.38532815, 0.93166685, 0.05365317 
165, 0.00149735, 28.24677908, 0.93167311, 0.05678736 
166, 0.00143022, 28.44597339, 0.93207383, 0.05560761 
167, 0.00141548, 28.49095606, 0.93276507, 0.05782089 
168, 0.00144804, 28.39220799, 0.93155485, 0.05987029 
169, 0.00142097, 28.47415032, 0.93243772, 0.05869932 
170, 0.00141469, 28.49339487, 0.93267739, 0.05860100 
171, 0.00142791, 28.45298475, 0.93307942, 0.05975968 
172, 0.00145110, 28.38302556, 0.93233955, 0.06274708 
173, 0.00137935, 28.60326961, 0.93539071, 0.05719721 
174, 0.00137260, 28.62454430, 0.93669373, 0.06252429 
175, 0.00137505, 28.61682927, 0.93737805, 0.06600494 
176, 0.00133469, 28.74619169, 0.94025016, 0.05745430 
177, 0.00133173, 28.75582473, 0.94113630, 0.05711865 
178, 0.00127882, 28.93191496, 0.94494915, 0.05696315 
179, 0.00122127, 29.13189653, 0.94937396, 0.05165671 
180, 0.00116115, 29.35112655, 0.95159096, 0.04711397 
181, 0.00117029, 29.31707480, 0.95184827, 0.05033446 
182, 0.00118105, 29.27731470, 0.95241880, 0.04863772 
183, 0.00114566, 29.40945594, 0.95196563, 0.05200944 
184, 0.00110646, 29.56063004, 0.95291609, 0.05204049 
185, 0.00104810, 29.79599134, 0.95370674, 0.04728986 
186, 0.00105202, 29.77974321, 0.95382863, 0.05640983 
187, 0.00103840, 29.83637272, 0.95517218, 0.05468658 
188, 0.00098334, 30.07298057, 0.95646751, 0.05371910 
189, 0.00091700, 30.37629011, 0.95951831, 0.04705183 
190, 0.00086743, 30.61763607, 0.95973432, 0.05033543 
191, 0.00084820, 30.71502478, 0.96140742, 0.04960570 
192, 0.00077369, 31.11435630, 0.96395606, 0.04694510 
193, 0.00069276, 31.59416656, 0.96711266, 0.04272009 
194, 0.00065310, 31.85022390, 0.96918541, 0.04440992 
195, 0.00061653, 32.10048933, 0.97108555, 0.04165152 
196, 0.00054138, 32.66495204, 0.97266692, 0.04276821 
197, 0.00055395, 32.56528226, 0.97374153, 0.04001603 
198, 0.00050984, 32.92564830, 0.97509670, 0.04480522 
199, 0.00047077, 33.27188241, 0.97614300, 0.04352628 
AVERAGES: 0.0013, 28.989, 0.944, 0.060
