ID, MSE, PSNR, SSIM, LPIPS
52, 0.00147108, 28.32364258, 0.95477778, 0.03881827 
53, 0.00149328, 28.25858160, 0.95492584, 0.04224103 
54, 0.00150134, 28.23519914, 0.95507127, 0.04128399 
55, 0.00149776, 28.24558293, 0.95431775, 0.04194056 
56, 0.00152265, 28.17400674, 0.95402622, 0.04163872 
57, 0.00156315, 28.05999127, 0.95313787, 0.04106442 
58, 0.00160139, 27.95503404, 0.95228100, 0.03868096 
59, 0.00165757, 27.80529278, 0.95063895, 0.04100617 
60, 0.00168380, 27.73709731, 0.94945353, 0.04355804 
61, 0.00176769, 27.52594566, 0.94737792, 0.04397333 
62, 0.00182341, 27.39115408, 0.94696629, 0.04718549 
63, 0.00175583, 27.55518251, 0.94794053, 0.04701713 
64, 0.00167051, 27.77152211, 0.94763452, 0.04452495 
65, 0.00162936, 27.87982044, 0.94845319, 0.04546374 
66, 0.00163676, 27.86015996, 0.94728845, 0.04440255 
67, 0.00163654, 27.86072558, 0.94659942, 0.04292944 
68, 0.00166630, 27.78247989, 0.94558156, 0.04262499 
69, 0.00165541, 27.81095208, 0.94525272, 0.04663885 
70, 0.00162556, 27.88996781, 0.94531918, 0.04535944 
71, 0.00163838, 27.85585178, 0.94535536, 0.04681437 
72, 0.00164176, 27.84689868, 0.94566488, 0.04394157 
73, 0.00166600, 27.78325884, 0.94574004, 0.04636452 
74, 0.00165053, 27.82375528, 0.94634062, 0.04432406 
75, 0.00165064, 27.82346613, 0.94709599, 0.04437888 
76, 0.00163074, 27.87614716, 0.94818652, 0.04185725 
77, 0.00163659, 27.86060016, 0.94870085, 0.04375164 
78, 0.00161040, 27.93065097, 0.94972479, 0.04305485 
79, 0.00152861, 28.15703169, 0.95195735, 0.04291794 
80, 0.00150499, 28.22465165, 0.95354760, 0.04297190 
81, 0.00142099, 28.47407703, 0.95615220, 0.04343987 
82, 0.00138207, 28.59469481, 0.95860893, 0.03881242 
83, 0.00134953, 28.69817248, 0.96055931, 0.03901134 
84, 0.00138937, 28.57183044, 0.96043348, 0.03590193 
85, 0.00139596, 28.55127898, 0.96097565, 0.03754951 
86, 0.00142152, 28.47246841, 0.96124905, 0.03379672 
87, 0.00140499, 28.52326954, 0.96112674, 0.03617169 
88, 0.00140194, 28.53270353, 0.96108586, 0.03663623 
89, 0.00135872, 28.66869508, 0.96237278, 0.03462433 
90, 0.00134895, 28.70004307, 0.96264124, 0.03625225 
91, 0.00136619, 28.64489406, 0.96285486, 0.03570510 
92, 0.00139798, 28.54498708, 0.96266508, 0.03271637 
93, 0.00142768, 28.45368835, 0.96250641, 0.03280488 
94, 0.00143770, 28.42331480, 0.96206540, 0.03548196 
95, 0.00139742, 28.54672409, 0.96250015, 0.03368039 
96, 0.00138920, 28.57235667, 0.96257383, 0.03513283 
97, 0.00137005, 28.63263948, 0.96368039, 0.03250913 
98, 0.00140258, 28.53073456, 0.96319628, 0.03366200 
99, 0.00144978, 28.38697630, 0.96225774, 0.03349954 
100, 0.00149755, 28.24618012, 0.96230894, 0.03212008 
101, 0.00155866, 28.07248787, 0.96147662, 0.03555216 
102, 0.00163393, 27.86766610, 0.96073520, 0.03867881 
103, 0.00162849, 27.88213680, 0.96046174, 0.03963361 
104, 0.00165953, 27.80014866, 0.96059048, 0.03943884 
105, 0.00176873, 27.52338858, 0.95890069, 0.04278213 
106, 0.00194999, 27.09967708, 0.95527381, 0.04422159 
107, 0.00210041, 26.77696368, 0.95251620, 0.04785699 
108, 0.00216085, 26.65375477, 0.95192915, 0.04846717 
109, 0.00214220, 26.69139321, 0.95226991, 0.04549912 
110, 0.00215418, 26.66718417, 0.95187312, 0.04545763 
111, 0.00207498, 26.82986145, 0.95271188, 0.04395009 
112, 0.00198208, 27.02877738, 0.95359552, 0.04623664 
113, 0.00190299, 27.20563139, 0.95344377, 0.04578672 
114, 0.00185581, 27.31466122, 0.95270383, 0.04592749 
115, 0.00190264, 27.20643620, 0.95156699, 0.05388138 
116, 0.00200627, 26.97609564, 0.94952756, 0.05097808 
117, 0.00210756, 26.76220690, 0.94766837, 0.05154688 
118, 0.00222729, 26.52223356, 0.94682163, 0.05429094 
119, 0.00222897, 26.51895607, 0.94597065, 0.05580713 
120, 0.00226394, 26.45135858, 0.94513983, 0.05686200 
121, 0.00229373, 26.39458646, 0.94549197, 0.05481157 
122, 0.00223972, 26.49806504, 0.94692743, 0.05276997 
123, 0.00216147, 26.65250225, 0.94840074, 0.05455156 
124, 0.00199364, 27.00353545, 0.95031309, 0.05294085 
125, 0.00194658, 27.10727039, 0.95179331, 0.04673393 
126, 0.00187987, 27.25872273, 0.95354730, 0.04627688 
127, 0.00192588, 27.15371203, 0.95338744, 0.04599481 
128, 0.00191890, 27.16947090, 0.95428193, 0.04544503 
129, 0.00191613, 27.17574907, 0.95415360, 0.04692358 
130, 0.00187722, 27.26484128, 0.95440221, 0.04300413 
131, 0.00179934, 27.44887325, 0.95510226, 0.04143411 
132, 0.00177114, 27.51747187, 0.95440042, 0.04141377 
133, 0.00175551, 27.55596867, 0.95537764, 0.03782854 
134, 0.00177523, 27.50745929, 0.95387483, 0.04058463 
135, 0.00174948, 27.57092225, 0.95404071, 0.04034776 
136, 0.00170910, 27.67231793, 0.95442849, 0.03858307 
137, 0.00167587, 27.75760026, 0.95378840, 0.04220202 
138, 0.00174302, 27.58697827, 0.95318818, 0.04040390 
139, 0.00173311, 27.61174617, 0.95282507, 0.03825689 
140, 0.00173116, 27.61661774, 0.95280218, 0.03789214 
141, 0.00163633, 27.86127892, 0.95346266, 0.03757301 
142, 0.00158091, 28.01091942, 0.95342404, 0.03757284 
143, 0.00155210, 28.09080838, 0.95372772, 0.03793886 
144, 0.00156308, 28.06017563, 0.95377439, 0.04342751 
145, 0.00151942, 28.18320877, 0.95472419, 0.03918356 
146, 0.00143057, 28.44489499, 0.95514071, 0.03855631 
147, 0.00137062, 28.63084047, 0.95581293, 0.03834682 
148, 0.00140120, 28.53499740, 0.95636630, 0.03813793 
149, 0.00144974, 28.38710673, 0.95469296, 0.04267738 
150, 0.00148405, 28.28552572, 0.95508248, 0.03872744 
151, 0.00149536, 28.25254430, 0.95326829, 0.03918232 
152, 0.00149071, 28.26608036, 0.95418435, 0.03926532 
153, 0.00157120, 28.03769213, 0.95352829, 0.03897385 
154, 0.00159387, 27.97546534, 0.95354843, 0.03804003 
155, 0.00162964, 27.87909317, 0.95257658, 0.03793398 
156, 0.00163772, 27.85761294, 0.95339459, 0.03700864 
157, 0.00168330, 27.73838263, 0.95211059, 0.03933314 
158, 0.00170907, 27.67239987, 0.95216870, 0.04242829 
159, 0.00172197, 27.63973998, 0.95090181, 0.04037014 
160, 0.00176564, 27.53098045, 0.94968206, 0.04003266 
161, 0.00178790, 27.47656890, 0.94893163, 0.04148089 
162, 0.00174024, 27.59390091, 0.94938749, 0.04085037 
163, 0.00172825, 27.62393214, 0.94881535, 0.04276203 
164, 0.00174193, 27.58970310, 0.94897997, 0.04077693 
165, 0.00165222, 27.81933341, 0.94922572, 0.04253254 
166, 0.00152966, 28.15405928, 0.95085883, 0.04274126 
167, 0.00148461, 28.28386454, 0.95120621, 0.04019853 
168, 0.00141639, 28.48816772, 0.95236462, 0.04066833 
169, 0.00146742, 28.33446628, 0.95093596, 0.04013161 
170, 0.00152648, 28.16308496, 0.95002836, 0.04168244 
171, 0.00152792, 28.15898586, 0.94905925, 0.04169800 
172, 0.00157902, 28.01611265, 0.94770247, 0.04473637 
173, 0.00157370, 28.03077832, 0.94732124, 0.04514318 
174, 0.00163238, 27.87178222, 0.94718719, 0.04679275 
175, 0.00163509, 27.86459579, 0.94741344, 0.04500962 
176, 0.00168808, 27.72606550, 0.94669032, 0.04190480 
177, 0.00171031, 27.66925550, 0.94706947, 0.04620738 
178, 0.00171461, 27.65834817, 0.94811672, 0.04792547 
179, 0.00175285, 27.56255733, 0.94801217, 0.04391501 
180, 0.00179906, 27.44953221, 0.94811666, 0.04690125 
181, 0.00180475, 27.43583074, 0.94819880, 0.04579392 
182, 0.00184329, 27.34406238, 0.94900751, 0.04363705 
183, 0.00185246, 27.32250813, 0.94996113, 0.04769390 
184, 0.00181422, 27.41310137, 0.95007867, 0.04251290 
185, 0.00176575, 27.53070384, 0.95108092, 0.04316190 
186, 0.00179573, 27.45757786, 0.95022666, 0.04209656 
187, 0.00175853, 27.54851302, 0.95104623, 0.03660302 
188, 0.00176098, 27.54246352, 0.95174462, 0.03442986 
189, 0.00168061, 27.74533868, 0.95296735, 0.03397592 
190, 0.00165184, 27.82032283, 0.95376086, 0.03371267 
191, 0.00160255, 27.95188465, 0.95456499, 0.03821252 
192, 0.00154681, 28.10563543, 0.95499468, 0.03536611 
193, 0.00154282, 28.11684441, 0.95394057, 0.03602844 
194, 0.00152233, 28.17491298, 0.95465696, 0.03357534 
195, 0.00147196, 28.32105129, 0.95497221, 0.03145558 
196, 0.00143624, 28.42774484, 0.95528919, 0.03187170 
197, 0.00142261, 28.46912823, 0.95671785, 0.03503098 
198, 0.00138893, 28.57321019, 0.95645875, 0.03335172 
199, 0.00132673, 28.77218515, 0.95892811, 0.03100719 
AVERAGES: 0.0017, 27.762, 0.953, 0.041
