ID, MSE, PSNR, SSIM, LPIPS
89, 0.00181171, 27.41912167, 0.95345974, 0.06778454 
90, 0.00198398, 27.02461753, 0.95262551, 0.06904586 
91, 0.00208789, 26.80292496, 0.95283478, 0.06592809 
92, 0.00226306, 26.45303471, 0.95203596, 0.06898193 
93, 0.00251712, 25.99095400, 0.95085156, 0.07274778 
94, 0.00267244, 25.73092506, 0.95115620, 0.07417049 
95, 0.00264149, 25.78150844, 0.95296133, 0.07193685 
96, 0.00275493, 25.59889478, 0.95331329, 0.07435860 
97, 0.00293110, 25.32969076, 0.95196658, 0.07580478 
98, 0.00335001, 24.74953305, 0.94995779, 0.07972771 
99, 0.00369848, 24.31976442, 0.94929558, 0.07810607 
100, 0.00337382, 24.71878288, 0.95106620, 0.07528794 
101, 0.00322051, 24.92075760, 0.95168585, 0.07485256 
102, 0.00331179, 24.79937751, 0.95009685, 0.07468538 
103, 0.00318912, 24.96328571, 0.94970995, 0.07581035 
104, 0.00307817, 25.11707250, 0.94966584, 0.07289219 
105, 0.00319579, 24.95421815, 0.94776601, 0.07514869 
106, 0.00324554, 24.88712696, 0.94739252, 0.07930337 
107, 0.00337060, 24.72293167, 0.94631970, 0.07915607 
108, 0.00349493, 24.56561057, 0.94562781, 0.07407682 
109, 0.00356238, 24.48260312, 0.94551945, 0.07814586 
110, 0.00366324, 24.36134434, 0.94547188, 0.07412471 
111, 0.00367664, 24.34549210, 0.94579828, 0.07646137 
112, 0.00371263, 24.30318042, 0.94599718, 0.07683118 
113, 0.00383809, 24.15884583, 0.94516712, 0.07201253 
114, 0.00382652, 24.17196257, 0.94556862, 0.07306165 
115, 0.00380009, 24.20206231, 0.94545740, 0.07290236 
116, 0.00382332, 24.17559493, 0.94455898, 0.07284562 
117, 0.00384455, 24.15153948, 0.94528520, 0.07384086 
118, 0.00371723, 24.29781091, 0.94596046, 0.07259775 
119, 0.00397213, 24.00976914, 0.94489634, 0.07825723 
120, 0.00384839, 24.14720428, 0.94489580, 0.07518224 
121, 0.00355890, 24.48684218, 0.94550151, 0.07045396 
122, 0.00321953, 24.92206992, 0.94627178, 0.06620662 
123, 0.00270614, 25.67649059, 0.94666058, 0.06560747 
124, 0.00210912, 26.75899018, 0.94651836, 0.06724507 
125, 0.00214986, 26.67589651, 0.94594586, 0.06721289 
126, 0.00252746, 25.97315831, 0.94585294, 0.06868573 
127, 0.00252483, 25.97767589, 0.94688851, 0.07418119 
128, 0.00229925, 26.38414709, 0.94777876, 0.06681511 
129, 0.00207923, 26.82098044, 0.94812161, 0.06690094 
130, 0.00172556, 27.63069746, 0.95000571, 0.07002538 
131, 0.00143388, 28.43488124, 0.95187110, 0.06842723 
132, 0.00141151, 28.50316706, 0.95392632, 0.06122188 
133, 0.00129575, 28.87477875, 0.95490003, 0.06586858 
134, 0.00116722, 29.32847776, 0.95547915, 0.06415983 
135, 0.00108465, 29.64710918, 0.95463306, 0.06266308 
136, 0.00096038, 30.17558729, 0.95463741, 0.05866033 
137, 0.00092433, 30.34170640, 0.95419663, 0.06164535 
138, 0.00085907, 30.65970512, 0.95397013, 0.05859807 
139, 0.00081733, 30.87600317, 0.95442969, 0.05310971 
140, 0.00084035, 30.75540610, 0.95376408, 0.05495872 
141, 0.00084921, 30.70985189, 0.95344418, 0.05417971 
142, 0.00085782, 30.66602518, 0.95250654, 0.05456743 
143, 0.00088410, 30.53496446, 0.95167100, 0.05070171 
144, 0.00091154, 30.40225904, 0.95087349, 0.05199385 
145, 0.00096178, 30.16924458, 0.94998044, 0.05172992 
146, 0.00099401, 30.02607664, 0.94873726, 0.05608299 
147, 0.00100596, 29.97419368, 0.94749165, 0.05392025 
148, 0.00096545, 30.15268399, 0.94735926, 0.05372534 
149, 0.00096215, 30.16757351, 0.94761068, 0.05311661 
150, 0.00098117, 30.08256776, 0.94659030, 0.05336268 
151, 0.00099847, 30.00664321, 0.94569707, 0.05528478 
152, 0.00098257, 30.07637942, 0.94500118, 0.05760740 
153, 0.00100286, 29.98760790, 0.94510072, 0.06010887 
154, 0.00100629, 29.97277460, 0.94490981, 0.05821232 
155, 0.00098389, 30.07053595, 0.94484633, 0.05588273 
156, 0.00094634, 30.23954817, 0.94501758, 0.05519335 
157, 0.00092865, 30.32147733, 0.94525295, 0.05769838 
158, 0.00092071, 30.35874871, 0.94522220, 0.05929336 
159, 0.00089166, 30.49801485, 0.94647700, 0.06211213 
160, 0.00085633, 30.67358380, 0.94757777, 0.06126673 
161, 0.00086948, 30.60739696, 0.94706225, 0.06357025 
162, 0.00082649, 30.82764051, 0.94771361, 0.06148602 
163, 0.00081197, 30.90461896, 0.94783849, 0.06626517 
164, 0.00079973, 30.97056384, 0.94728827, 0.06406180 
165, 0.00075499, 31.22056639, 0.94806355, 0.06312726 
166, 0.00076088, 31.18682764, 0.94733620, 0.06429856 
167, 0.00076553, 31.16037563, 0.94680840, 0.06395178 
168, 0.00075848, 31.20055306, 0.94693273, 0.06638817 
169, 0.00076550, 31.16055659, 0.94596803, 0.06931226 
170, 0.00076526, 31.16188994, 0.94586313, 0.07151156 
171, 0.00074236, 31.29385835, 0.94687152, 0.07147340 
172, 0.00073821, 31.31818543, 0.94731635, 0.06523118 
173, 0.00074992, 31.24983058, 0.94692761, 0.06655677 
174, 0.00074382, 31.28532057, 0.94694281, 0.06752806 
175, 0.00072116, 31.41967930, 0.94715899, 0.06748368 
176, 0.00071765, 31.44089534, 0.94741303, 0.06549447 
177, 0.00072692, 31.38513782, 0.94729567, 0.06644563 
178, 0.00072235, 31.41251116, 0.94748884, 0.06466066 
179, 0.00070483, 31.51916881, 0.94780511, 0.06370117 
180, 0.00071146, 31.47852167, 0.94781351, 0.06797545 
181, 0.00068687, 31.63128387, 0.94829923, 0.06571849 
182, 0.00068606, 31.63638861, 0.94869250, 0.06177440 
183, 0.00069272, 31.59443294, 0.94803029, 0.06748377 
184, 0.00068158, 31.66482540, 0.94858664, 0.06536476 
185, 0.00066613, 31.76443863, 0.94874138, 0.06655472 
186, 0.00067321, 31.71849507, 0.94795078, 0.06507826 
187, 0.00068286, 31.65670713, 0.94806057, 0.06934605 
188, 0.00068032, 31.67285149, 0.94737017, 0.06612282 
189, 0.00068184, 31.66319638, 0.94685209, 0.06457851 
190, 0.00067745, 31.69120939, 0.94625795, 0.06521080 
191, 0.00068028, 31.67313390, 0.94614148, 0.06716207 
192, 0.00069077, 31.60664528, 0.94592553, 0.06255513 
193, 0.00070978, 31.48876618, 0.94535434, 0.06692782 
194, 0.00070658, 31.50839839, 0.94606447, 0.06613214 
195, 0.00072060, 31.42306820, 0.94647187, 0.06350764 
196, 0.00072744, 31.38203518, 0.94678557, 0.06841942 
197, 0.00071555, 31.45358650, 0.94783163, 0.06452433 
198, 0.00073583, 31.33224336, 0.94691926, 0.06456301 
199, 0.00072497, 31.39681246, 0.94741166, 0.06213886 
AVERAGES: 0.0014, 29.373, 0.948, 0.066
