ID, MSE, PSNR, SSIM, LPIPS
132, 0.00370996, 24.30630279, 0.89508182, 0.09393352 
133, 0.00376892, 24.23782736, 0.88893700, 0.09738008 
134, 0.00390387, 24.08505041, 0.88522726, 0.09899440 
135, 0.00398830, 23.99211828, 0.88384533, 0.10121979 
136, 0.00418169, 23.78648596, 0.88131481, 0.10003120 
137, 0.00432976, 23.63536260, 0.87896299, 0.10219298 
138, 0.00436611, 23.59905643, 0.87842906, 0.10256783 
139, 0.00424914, 23.71698849, 0.87752962, 0.10164356 
140, 0.00422525, 23.74147603, 0.87747484, 0.09932087 
141, 0.00413994, 23.83006122, 0.87778598, 0.09893741 
142, 0.00407140, 23.90256621, 0.87904221, 0.10066643 
143, 0.00394091, 24.04403062, 0.88127220, 0.09489779 
144, 0.00387472, 24.11759746, 0.88343900, 0.09344080 
145, 0.00371870, 24.29608391, 0.88586164, 0.09110901 
146, 0.00358236, 24.45830718, 0.88825667, 0.09525638 
147, 0.00338983, 24.69822498, 0.89273006, 0.08778725 
148, 0.00344374, 24.62969665, 0.89066529, 0.09257906 
149, 0.00343464, 24.64119291, 0.89167094, 0.08778773 
150, 0.00352399, 24.52965270, 0.88791072, 0.09202247 
151, 0.00362854, 24.40267490, 0.88524514, 0.09408242 
152, 0.00368794, 24.33215761, 0.88241047, 0.10408872 
153, 0.00381472, 24.18537854, 0.88022631, 0.10370715 
154, 0.00384512, 24.15089909, 0.87874371, 0.10938439 
155, 0.00392890, 24.05729051, 0.87519407, 0.11276653 
156, 0.00399577, 23.98400011, 0.87438488, 0.11820507 
157, 0.00410846, 23.86320822, 0.87252682, 0.11558868 
158, 0.00422042, 23.74644085, 0.87029260, 0.12217515 
159, 0.00439272, 23.57266634, 0.86631042, 0.12334678 
160, 0.00447827, 23.48889662, 0.86754370, 0.12350785 
161, 0.00453156, 23.43751864, 0.86747283, 0.12762779 
162, 0.00452227, 23.44643506, 0.86848003, 0.12724732 
163, 0.00452981, 23.43919786, 0.86981821, 0.12244218 
164, 0.00447233, 23.49466183, 0.86985517, 0.12865308 
165, 0.00433989, 23.62521223, 0.87189221, 0.13524480 
166, 0.00434451, 23.62059440, 0.87164217, 0.13615516 
167, 0.00422311, 23.74367351, 0.87416476, 0.13534920 
168, 0.00418356, 23.78453790, 0.87511730, 0.14092085 
169, 0.00411148, 23.86001772, 0.87608552, 0.13543853 
170, 0.00405112, 23.92424391, 0.87649328, 0.14826021 
171, 0.00406609, 23.90822753, 0.87599689, 0.14500618 
172, 0.00415980, 23.80927816, 0.87417084, 0.15080602 
173, 0.00406001, 23.91473050, 0.87497056, 0.14627500 
174, 0.00410930, 23.86232573, 0.87423968, 0.14931507 
175, 0.00411066, 23.86088745, 0.87377167, 0.14999554 
176, 0.00411668, 23.85453283, 0.87389350, 0.14541963 
177, 0.00418207, 23.78608989, 0.87280709, 0.14280769 
178, 0.00422332, 23.74345898, 0.87140012, 0.15055180 
179, 0.00426675, 23.69902891, 0.87023014, 0.15923943 
180, 0.00445583, 23.51070936, 0.86875546, 0.14732026 
181, 0.00454713, 23.42262332, 0.86767232, 0.14384086 
182, 0.00462792, 23.34614093, 0.86751157, 0.14183785 
183, 0.00465301, 23.32266270, 0.86818814, 0.14821956 
184, 0.00473740, 23.24459988, 0.87113982, 0.14555274 
185, 0.00469770, 23.28115149, 0.87298375, 0.14795834 
186, 0.00472908, 23.25223210, 0.87383425, 0.14668772 
187, 0.00485187, 23.14090489, 0.87258583, 0.15153794 
188, 0.00474355, 23.23896648, 0.87677783, 0.14781724 
189, 0.00493337, 23.06856369, 0.87440830, 0.15600203 
190, 0.00494282, 23.06025087, 0.87570554, 0.15119138 
191, 0.00504288, 22.97321620, 0.87558371, 0.15857214 
192, 0.00533665, 22.72731189, 0.87211239, 0.15976492 
193, 0.00543337, 22.64930691, 0.87110907, 0.15130600 
194, 0.00562670, 22.49746140, 0.86861700, 0.15083247 
195, 0.00585648, 22.32363371, 0.86575788, 0.14976577 
196, 0.00600540, 22.21457936, 0.86284137, 0.15465139 
197, 0.00614744, 22.11305664, 0.86083776, 0.15668400 
198, 0.00625129, 22.04030679, 0.85926491, 0.15251961 
199, 0.00627331, 22.02503111, 0.85716629, 0.15287170 
AVERAGES: 0.0043, 23.770, 0.885, 0.116
