ID, MSE, PSNR, SSIM, LPIPS
174, 0.00818197, 20.87141939, 0.87775505, 0.09899190 
175, 0.00819170, 20.86625907, 0.87621659, 0.10918449 
176, 0.00845064, 20.73110476, 0.87505877, 0.11401439 
177, 0.00868174, 20.61393334, 0.87585586, 0.11536298 
178, 0.00901882, 20.44850202, 0.87342662, 0.11518742 
179, 0.00908473, 20.41688134, 0.87337279, 0.12055489 
180, 0.00872081, 20.59443242, 0.87477952, 0.12792930 
181, 0.00882972, 20.54053282, 0.87362307, 0.12468488 
182, 0.00898958, 20.46260645, 0.87170970, 0.12675104 
183, 0.00923176, 20.34715355, 0.86884815, 0.12591395 
184, 0.00935483, 20.28964240, 0.86610907, 0.12677425 
185, 0.00905652, 20.43038529, 0.86834610, 0.12197271 
186, 0.00800346, 20.96722259, 0.87119895, 0.11881605 
187, 0.00694616, 21.58255480, 0.87350744, 0.11599316 
188, 0.00768415, 21.14403968, 0.87320787, 0.11640625 
189, 0.00843312, 20.74011895, 0.87224871, 0.11221585 
190, 0.00881697, 20.54680520, 0.87032616, 0.11317120 
191, 0.00893831, 20.48744555, 0.87128723, 0.11267186 
192, 0.00887619, 20.51773612, 0.87125826, 0.10516408 
193, 0.00764396, 21.16681809, 0.87109810, 0.11214566 
194, 0.00597218, 22.23867243, 0.87238812, 0.10987931 
195, 0.00708300, 21.49783063, 0.86966789, 0.11104283 
196, 0.00891242, 20.50004360, 0.86787719, 0.10728247 
197, 0.00931934, 20.30614849, 0.86363018, 0.11286077 
198, 0.00942980, 20.25497718, 0.85952020, 0.11389084 
199, 0.00946906, 20.23692908, 0.85641080, 0.11168201 
AVERAGES: 0.0082, 20.922, 0.869, 0.109
