ID, MSE, PSNR, SSIM, LPIPS
45, 0.00457371, 23.39731837, 0.88586664, 0.09661940 
46, 0.00489507, 23.10240919, 0.88061762, 0.10841054 
47, 0.00550982, 22.58862969, 0.87580448, 0.11065772 
48, 0.00628427, 22.01745424, 0.86841214, 0.11933825 
49, 0.00647997, 21.88426899, 0.86628467, 0.12529358 
50, 0.00632387, 21.99017272, 0.86488372, 0.11792170 
51, 0.00618346, 22.08768354, 0.86490124, 0.11174297 
52, 0.00585719, 22.32310679, 0.86660111, 0.10945831 
53, 0.00560318, 22.51565730, 0.86813986, 0.10346425 
54, 0.00543061, 22.65151764, 0.87146842, 0.10965434 
55, 0.00523507, 22.81077902, 0.87537986, 0.10116737 
56, 0.00479528, 23.19186425, 0.88183665, 0.10344275 
57, 0.00449980, 23.46806605, 0.88789028, 0.09629263 
58, 0.00427735, 23.68825220, 0.89341956, 0.08831410 
59, 0.00421574, 23.75125880, 0.89721829, 0.09011598 
60, 0.00420794, 23.75930862, 0.90112925, 0.09089596 
61, 0.00427331, 23.69235996, 0.90185535, 0.08163203 
62, 0.00466686, 23.30975684, 0.89880586, 0.09341158 
63, 0.00470289, 23.27634808, 0.89887452, 0.08595476 
64, 0.00460939, 23.36356354, 0.90223211, 0.07424901 
65, 0.00434098, 23.62411915, 0.90896392, 0.07205365 
66, 0.00389595, 24.09386258, 0.91636401, 0.06829121 
67, 0.00391045, 24.07773337, 0.91705102, 0.07196458 
68, 0.00399589, 23.98386498, 0.91670936, 0.07201806 
69, 0.00402963, 23.94734805, 0.91732687, 0.06944203 
70, 0.00441158, 23.55406204, 0.91577005, 0.07056078 
71, 0.00475053, 23.23257913, 0.91371453, 0.07100286 
72, 0.00488611, 23.11036981, 0.91442925, 0.07960189 
73, 0.00484259, 23.14922459, 0.91364771, 0.07774607 
74, 0.00482431, 23.16564661, 0.91738772, 0.08534241 
75, 0.00474973, 23.23331014, 0.92085624, 0.08800923 
76, 0.00441141, 23.55422203, 0.92299628, 0.08728988 
77, 0.00404219, 23.93383773, 0.92692423, 0.08788478 
78, 0.00405326, 23.92195416, 0.92708319, 0.08517635 
79, 0.00416255, 23.80640928, 0.92082828, 0.08960807 
80, 0.00460925, 23.36370043, 0.91537148, 0.09099569 
81, 0.00479822, 23.18920264, 0.91054738, 0.09487465 
82, 0.00534962, 22.71676895, 0.90341693, 0.09012187 
83, 0.00568860, 22.44994869, 0.90006888, 0.09161858 
84, 0.00593746, 22.26399550, 0.89795876, 0.08749612 
85, 0.00607804, 22.16236097, 0.89745176, 0.09324828 
86, 0.00587766, 22.30795462, 0.89445364, 0.10161905 
87, 0.00588514, 22.30243164, 0.89200425, 0.09581506 
88, 0.00596356, 22.24494189, 0.89374453, 0.09331986 
89, 0.00594838, 22.25601322, 0.89224428, 0.09813096 
90, 0.00572616, 22.42136838, 0.89268017, 0.09427462 
91, 0.00535568, 22.71185086, 0.89809722, 0.09558353 
92, 0.00537170, 22.69888623, 0.90107059, 0.08905830 
93, 0.00510593, 22.91925230, 0.90454912, 0.08778665 
94, 0.00507955, 22.94174663, 0.90604651, 0.08363152 
95, 0.00521771, 22.82519671, 0.90509617, 0.08154847 
96, 0.00522944, 22.81544773, 0.90526903, 0.08278949 
97, 0.00523106, 22.81410369, 0.90315831, 0.07567097 
98, 0.00527809, 22.77523169, 0.90150535, 0.08279149 
99, 0.00512623, 22.90201679, 0.90118688, 0.08412800 
100, 0.00497099, 23.03557385, 0.89855963, 0.08756709 
101, 0.00494624, 23.05724713, 0.89926183, 0.07757248 
102, 0.00478297, 23.20301999, 0.90001833, 0.07760836 
103, 0.00466054, 23.31563389, 0.90014344, 0.07657870 
104, 0.00469403, 23.28454082, 0.90248138, 0.08173293 
105, 0.00447734, 23.48980035, 0.90961391, 0.07703231 
106, 0.00457608, 23.39506435, 0.90978044, 0.07429469 
107, 0.00455718, 23.41303530, 0.90966535, 0.08159056 
108, 0.00403045, 23.94646285, 0.91053122, 0.08089843 
109, 0.00392381, 24.06291608, 0.91079116, 0.07910117 
110, 0.00419171, 23.77608997, 0.91177160, 0.07355221 
111, 0.00427656, 23.68905368, 0.91152650, 0.07154889 
112, 0.00422721, 23.73946528, 0.91273266, 0.07534038 
113, 0.00437884, 23.58641307, 0.91279727, 0.06991180 
114, 0.00429133, 23.67408087, 0.91481662, 0.06525429 
115, 0.00460066, 23.37180174, 0.91631943, 0.07308171 
116, 0.00515685, 22.87615464, 0.91380066, 0.07529137 
117, 0.00552252, 22.57862607, 0.91232985, 0.07694875 
118, 0.00544326, 22.64141175, 0.91247028, 0.07429345 
119, 0.00519968, 22.84023219, 0.91283381, 0.07420293 
120, 0.00481507, 23.17397651, 0.91553980, 0.07499362 
121, 0.00429670, 23.66864638, 0.91907835, 0.07108650 
122, 0.00398214, 23.99884011, 0.92161477, 0.06420834 
123, 0.00411857, 23.85253928, 0.92322934, 0.06199989 
124, 0.00374802, 24.26197866, 0.92656791, 0.06203408 
125, 0.00365099, 24.37589873, 0.92953211, 0.06381731 
126, 0.00311584, 25.06425303, 0.93403029, 0.06506022 
127, 0.00333578, 24.76802145, 0.92983538, 0.06120746 
128, 0.00344020, 24.63416147, 0.92836714, 0.07009238 
129, 0.00369282, 24.32641974, 0.92500919, 0.07508395 
130, 0.00374296, 24.26784538, 0.92183310, 0.07993890 
131, 0.00474822, 23.23469159, 0.91538322, 0.08166391 
132, 0.00509908, 22.92508449, 0.91403919, 0.08657654 
133, 0.00578810, 22.37463803, 0.91194391, 0.08489684 
134, 0.00570934, 22.43413749, 0.90676326, 0.09347358 
135, 0.00552584, 22.57601440, 0.90120697, 0.09685230 
136, 0.00455736, 23.41286712, 0.89853239, 0.10404963 
137, 0.00417109, 23.79750855, 0.89741004, 0.09605972 
138, 0.00410945, 23.86215988, 0.89563531, 0.09325777 
139, 0.00422877, 23.73785860, 0.89326358, 0.09602495 
140, 0.00438076, 23.58450053, 0.89021975, 0.09858318 
141, 0.00430362, 23.66166251, 0.89072627, 0.10139053 
142, 0.00432393, 23.64121718, 0.89022118, 0.10587897 
143, 0.00432589, 23.63924109, 0.88916808, 0.10437641 
144, 0.00453490, 23.43432446, 0.88753039, 0.10448445 
145, 0.00531079, 22.74840516, 0.88321126, 0.10346068 
146, 0.00630730, 22.00156307, 0.87603730, 0.10650403 
147, 0.00652225, 21.85602876, 0.87136191, 0.11289210 
148, 0.00649498, 21.87422130, 0.86817819, 0.11915234 
149, 0.00642271, 21.92281678, 0.86691231, 0.12085103 
150, 0.00629810, 22.00790601, 0.86588162, 0.12336338 
151, 0.00618313, 22.08791903, 0.86488974, 0.11163744 
152, 0.00588128, 22.30528166, 0.86605936, 0.11056888 
153, 0.00575779, 22.39743858, 0.86608255, 0.10810944 
154, 0.00561540, 22.50618967, 0.86844963, 0.11020833 
155, 0.00543127, 22.65098812, 0.87139523, 0.09968478 
156, 0.00525207, 22.79669396, 0.87469125, 0.10261516 
157, 0.00527111, 22.78098171, 0.87588185, 0.09940692 
158, 0.00521462, 22.82777302, 0.87774885, 0.09760278 
159, 0.00501820, 22.99451608, 0.88158512, 0.09488569 
160, 0.00500933, 23.00220368, 0.88355935, 0.09889255 
161, 0.00524636, 22.80142232, 0.88340706, 0.10079575 
162, 0.00527505, 22.77773597, 0.88495249, 0.09559126 
163, 0.00500535, 23.00565843, 0.88787693, 0.09694822 
164, 0.00468361, 23.29419443, 0.89147276, 0.09197104 
165, 0.00450892, 23.45927917, 0.89467639, 0.08603066 
166, 0.00437723, 23.58800903, 0.89826846, 0.09272510 
167, 0.00429460, 23.67076775, 0.89894462, 0.09058462 
168, 0.00435811, 23.60701486, 0.89934921, 0.08445820 
169, 0.00441303, 23.55263247, 0.89867508, 0.08794913 
170, 0.00447520, 23.49187588, 0.89822638, 0.09219585 
171, 0.00416326, 23.80566795, 0.90040427, 0.08892787 
172, 0.00383438, 24.16304973, 0.90401125, 0.09295670 
173, 0.00376388, 24.24363949, 0.90363181, 0.09172032 
174, 0.00375141, 24.25805233, 0.90572518, 0.09342457 
175, 0.00385181, 24.14335616, 0.90485179, 0.10414721 
176, 0.00397461, 24.00705326, 0.90547639, 0.10594533 
177, 0.00407726, 23.89631950, 0.90360725, 0.10465024 
178, 0.00411422, 23.85712203, 0.90332240, 0.10403140 
179, 0.00395592, 24.02752219, 0.90579188, 0.09993733 
180, 0.00359385, 24.44440116, 0.90603191, 0.10669500 
181, 0.00344114, 24.63298062, 0.90590322, 0.10286292 
182, 0.00328278, 24.83757689, 0.90546298, 0.10102458 
183, 0.00321514, 24.92799896, 0.90384132, 0.10153493 
184, 0.00313714, 25.03466284, 0.90401107, 0.10136490 
185, 0.00299423, 25.23715110, 0.90566009, 0.09946220 
186, 0.00286658, 25.42635734, 0.90756494, 0.10170507 
187, 0.00277856, 25.56179687, 0.90720731, 0.10075489 
188, 0.00271897, 25.65595965, 0.90810639, 0.09888257 
189, 0.00271788, 25.65769674, 0.90807062, 0.09071890 
190, 0.00272395, 25.64800095, 0.90714812, 0.09670190 
191, 0.00276331, 25.58570907, 0.90635192, 0.09527119 
192, 0.00278342, 25.55421107, 0.90618199, 0.09498493 
193, 0.00274591, 25.61313762, 0.90609843, 0.09926555 
194, 0.00271910, 25.65574916, 0.90592062, 0.09720432 
195, 0.00270728, 25.67467313, 0.90431470, 0.09663915 
196, 0.00267372, 25.72884452, 0.90285027, 0.09625468 
197, 0.00278698, 25.54866001, 0.89970911, 0.09784326 
198, 0.00283426, 25.47560776, 0.89792877, 0.09372059 
199, 0.00302844, 25.18780985, 0.89366275, 0.09650585 
AVERAGES: 0.0045, 23.572, 0.899, 0.093
