ID, MSE, PSNR, SSIM, LPIPS
59, 0.00295948, 25.28784482, 0.89273441, 0.09969036 
60, 0.00296586, 25.27849752, 0.89313912, 0.09430926 
61, 0.00292605, 25.33718052, 0.89452529, 0.09693655 
62, 0.00292488, 25.33892395, 0.89418876, 0.10052339 
63, 0.00274416, 25.61589924, 0.89714903, 0.09696239 
64, 0.00274608, 25.61286402, 0.89944911, 0.09652123 
65, 0.00270639, 25.67609491, 0.90058970, 0.10035665 
66, 0.00263704, 25.78883342, 0.90195018, 0.09580496 
67, 0.00267757, 25.72259377, 0.90268958, 0.10230517 
68, 0.00261504, 25.82521558, 0.90441954, 0.09344345 
69, 0.00259765, 25.85419046, 0.90596348, 0.09056011 
70, 0.00261564, 25.82422581, 0.90522069, 0.09621752 
71, 0.00269245, 25.69851703, 0.90502727, 0.09809815 
72, 0.00265291, 25.76277205, 0.90597308, 0.10289105 
73, 0.00259939, 25.85128246, 0.90808165, 0.09339544 
74, 0.00249840, 26.02337919, 0.91193408, 0.10208263 
75, 0.00251327, 25.99761434, 0.91448730, 0.10513239 
76, 0.00244589, 26.11562482, 0.92105860, 0.09380478 
77, 0.00234689, 26.29507774, 0.92577410, 0.09090782 
78, 0.00246799, 26.07656946, 0.92493391, 0.09435605 
79, 0.00257646, 25.88975985, 0.92080200, 0.09824110 
80, 0.00253073, 25.96754170, 0.92065626, 0.09858011 
81, 0.00248952, 26.03883608, 0.91930538, 0.10663860 
82, 0.00249592, 26.02768965, 0.91876262, 0.10774150 
83, 0.00245166, 26.10540440, 0.91902816, 0.11186786 
84, 0.00227973, 26.42116266, 0.92033798, 0.10465492 
85, 0.00236552, 26.26074275, 0.91887110, 0.11463517 
86, 0.00224858, 26.48092266, 0.91950816, 0.11412919 
87, 0.00225594, 26.46673330, 0.92023468, 0.11499130 
88, 0.00229760, 26.38726011, 0.91866529, 0.11766955 
89, 0.00219395, 26.58773528, 0.91913903, 0.11464386 
90, 0.00217484, 26.62573045, 0.91858906, 0.11473650 
91, 0.00215282, 26.66991787, 0.91848719, 0.11858132 
92, 0.00217880, 26.61782111, 0.91686338, 0.11864512 
93, 0.00210556, 26.76633163, 0.91770297, 0.12412651 
94, 0.00197059, 27.05402679, 0.91902339, 0.11966764 
95, 0.00198862, 27.01447936, 0.91846812, 0.12295999 
96, 0.00195559, 27.08721370, 0.91839063, 0.12104917 
97, 0.00194970, 27.10031598, 0.91841733, 0.12187424 
98, 0.00192564, 27.15424288, 0.92059624, 0.12329033 
99, 0.00196583, 27.06454379, 0.92172378, 0.11718410 
100, 0.00192230, 27.16178105, 0.92239875, 0.12934175 
101, 0.00182040, 27.39832949, 0.92318463, 0.12278198 
102, 0.00184484, 27.34041730, 0.92124337, 0.12168279 
103, 0.00198674, 27.01858828, 0.92010951, 0.12317642 
104, 0.00192746, 27.15015238, 0.91855502, 0.13773371 
105, 0.00196686, 27.06226365, 0.91889602, 0.13188884 
106, 0.00200926, 26.96963509, 0.91864830, 0.13376382 
107, 0.00196108, 27.07504456, 0.92142761, 0.12225882 
108, 0.00193029, 27.14377330, 0.92147660, 0.12209304 
109, 0.00192269, 27.16091793, 0.92329586, 0.11827911 
110, 0.00195352, 27.09181285, 0.92258561, 0.11772424 
111, 0.00206084, 26.85955107, 0.92297560, 0.11529064 
112, 0.00214702, 26.68163707, 0.92377388, 0.11389840 
113, 0.00220372, 26.56844153, 0.92248273, 0.11582583 
114, 0.00238337, 26.22808964, 0.92231238, 0.11705254 
115, 0.00238086, 26.23265582, 0.92285550, 0.11561587 
116, 0.00233012, 26.32621981, 0.92393208, 0.10451716 
117, 0.00243518, 26.13469574, 0.92236716, 0.10645740 
118, 0.00251313, 25.99785816, 0.92191708, 0.09877481 
119, 0.00249241, 26.03380411, 0.92223370, 0.09468378 
120, 0.00250613, 26.00995936, 0.92333728, 0.09658293 
121, 0.00237708, 26.23956536, 0.92632365, 0.09092905 
122, 0.00231316, 26.35795225, 0.93019342, 0.08298604 
123, 0.00224109, 26.49541075, 0.93222278, 0.07595369 
124, 0.00242401, 26.15466372, 0.92889601, 0.07212239 
125, 0.00238730, 26.22093359, 0.92650658, 0.06626786 
126, 0.00249292, 26.03291937, 0.92350274, 0.06678997 
127, 0.00267911, 25.72010090, 0.92057478, 0.07037027 
128, 0.00275766, 25.59459372, 0.91713482, 0.07019868 
129, 0.00303530, 25.17799052, 0.91252631, 0.07645874 
130, 0.00314117, 25.02908412, 0.90855181, 0.08227905 
131, 0.00326575, 24.86017388, 0.90548438, 0.08033024 
132, 0.00341690, 24.66367606, 0.90263849, 0.09050208 
133, 0.00361335, 24.42089384, 0.89734834, 0.08606164 
134, 0.00364616, 24.38164554, 0.89416265, 0.09314331 
135, 0.00372943, 24.28357943, 0.89151555, 0.09260917 
136, 0.00382831, 24.16992750, 0.88808149, 0.09718369 
137, 0.00395544, 24.02805133, 0.88532394, 0.09873617 
138, 0.00389843, 24.09110554, 0.88474518, 0.09930672 
139, 0.00401520, 23.96293338, 0.88296795, 0.10941903 
140, 0.00393567, 24.04981425, 0.88151944, 0.10457553 
141, 0.00388906, 24.10155292, 0.88167721, 0.10630697 
142, 0.00380079, 24.20126544, 0.88125479, 0.10644247 
143, 0.00376152, 24.24636527, 0.88133085, 0.10601942 
144, 0.00360642, 24.42923584, 0.88263756, 0.10420046 
145, 0.00352382, 24.52986016, 0.88314736, 0.10167480 
146, 0.00347585, 24.58938481, 0.88284671, 0.10664484 
147, 0.00342445, 24.65409606, 0.88311201, 0.10280480 
148, 0.00344435, 24.62892272, 0.88165909, 0.11123273 
149, 0.00338845, 24.69999424, 0.88152641, 0.10955898 
150, 0.00324306, 24.89045255, 0.88373405, 0.10472395 
151, 0.00318288, 24.97179465, 0.88393217, 0.10344347 
152, 0.00311742, 25.06204908, 0.88570678, 0.10264433 
153, 0.00300238, 25.22534877, 0.88707864, 0.10381915 
154, 0.00291807, 25.34904960, 0.88888747, 0.10381828 
155, 0.00283114, 25.48038465, 0.88954037, 0.09540623 
156, 0.00277976, 25.55992673, 0.89121026, 0.09324518 
157, 0.00283953, 25.46753520, 0.89084786, 0.09337175 
158, 0.00280732, 25.51708138, 0.89038318, 0.09516395 
159, 0.00280281, 25.52405847, 0.89148784, 0.09486622 
160, 0.00285065, 25.45055624, 0.89129961, 0.10002291 
161, 0.00281360, 25.50737932, 0.89307481, 0.09289359 
162, 0.00271095, 25.66879260, 0.89394140, 0.09153339 
163, 0.00266234, 25.74736681, 0.89574009, 0.08559590 
164, 0.00261993, 25.81709759, 0.89669394, 0.08949400 
165, 0.00258655, 25.87278522, 0.89787424, 0.08647797 
166, 0.00261753, 25.82107897, 0.89843875, 0.08900440 
167, 0.00253965, 25.95226477, 0.90042901, 0.09122392 
168, 0.00252553, 25.97648059, 0.90112025, 0.09284572 
169, 0.00249504, 26.02923347, 0.90317774, 0.08876615 
170, 0.00245013, 26.10810180, 0.90313172, 0.08772622 
171, 0.00242123, 26.15964650, 0.90374893, 0.09320642 
172, 0.00241478, 26.17122309, 0.90537989, 0.09023047 
173, 0.00233240, 26.32196955, 0.90738881, 0.08836764 
174, 0.00239553, 26.20598175, 0.90881085, 0.09340109 
175, 0.00230649, 26.37049174, 0.91109455, 0.08891844 
176, 0.00225501, 26.46851716, 0.91434312, 0.08205155 
177, 0.00228608, 26.40909497, 0.91633290, 0.08269092 
178, 0.00231079, 26.36238623, 0.91995764, 0.07889716 
179, 0.00218749, 26.60052953, 0.92440450, 0.07005642 
180, 0.00222609, 26.52457179, 0.92476499, 0.06997250 
181, 0.00220510, 26.56571362, 0.92543119, 0.07443179 
182, 0.00221413, 26.54797064, 0.92734498, 0.06826018 
183, 0.00209734, 26.78330182, 0.92892301, 0.07507715 
184, 0.00201044, 26.96708182, 0.93068612, 0.06905100 
185, 0.00194191, 27.11770717, 0.93067551, 0.07167183 
186, 0.00190301, 27.20559525, 0.93253279, 0.07272236 
187, 0.00188175, 27.25437200, 0.93435872, 0.07329648 
188, 0.00178236, 27.49004851, 0.93651539, 0.07504867 
189, 0.00172566, 27.63044549, 0.93827474, 0.07128491 
190, 0.00161428, 27.92022124, 0.94055098, 0.07152613 
191, 0.00155549, 28.08133081, 0.94247907, 0.07294243 
192, 0.00143120, 28.44298450, 0.94510907, 0.06953639 
193, 0.00143222, 28.43991647, 0.94621044, 0.07296462 
194, 0.00130715, 28.83674263, 0.94924957, 0.06624302 
195, 0.00124491, 29.04860602, 0.95182860, 0.06615449 
196, 0.00112443, 29.49069426, 0.95494467, 0.05903726 
197, 0.00102061, 29.91138801, 0.95800900, 0.05661774 
198, 0.00100042, 29.99818866, 0.95855975, 0.06193647 
199, 0.00086954, 30.60710448, 0.96141481, 0.05892590 
AVERAGES: 0.0025, 26.268, 0.912, 0.091
