ID, MSE, PSNR, SSIM, LPIPS
56, 0.00125597, 29.01019935, 0.96342033, 0.05010540 
57, 0.00123471, 29.08434139, 0.96124893, 0.05587102 
58, 0.00124407, 29.05155302, 0.95912266, 0.05818878 
59, 0.00126893, 28.96562482, 0.95714939, 0.06433995 
60, 0.00127018, 28.96134973, 0.95603830, 0.06612573 
61, 0.00128264, 28.91894657, 0.95514417, 0.07015336 
62, 0.00131004, 28.82716019, 0.95331389, 0.06990907 
63, 0.00134456, 28.71419567, 0.95174265, 0.06986365 
64, 0.00134385, 28.71648475, 0.95176160, 0.07199235 
65, 0.00132499, 28.77788103, 0.95243526, 0.06538825 
66, 0.00135511, 28.68024937, 0.95249617, 0.06280568 
67, 0.00134893, 28.70009967, 0.95324475, 0.06032294 
68, 0.00127692, 28.93837747, 0.95455050, 0.05750820 
69, 0.00136891, 28.63623899, 0.95483112, 0.06060508 
70, 0.00127936, 28.93008841, 0.95546561, 0.05625336 
71, 0.00125513, 29.01311959, 0.95677108, 0.05502868 
72, 0.00124959, 29.03233404, 0.95676041, 0.05531907 
73, 0.00113413, 29.45335357, 0.95939678, 0.05239912 
74, 0.00117957, 29.28276588, 0.95859027, 0.05183535 
75, 0.00110433, 29.56901243, 0.95910233, 0.05381121 
76, 0.00121831, 29.14241826, 0.95867592, 0.05538184 
77, 0.00109776, 29.59494284, 0.95966882, 0.05837235 
78, 0.00114589, 29.40855224, 0.96005958, 0.05752675 
79, 0.00115010, 29.39264519, 0.96062970, 0.06075703 
80, 0.00117118, 29.31375644, 0.96091032, 0.06231109 
81, 0.00113496, 29.45019318, 0.96163833, 0.06253750 
82, 0.00116895, 29.32203591, 0.96114784, 0.06772584 
83, 0.00113305, 29.45749068, 0.96294051, 0.06347539 
84, 0.00115733, 29.36542134, 0.96302831, 0.07222645 
85, 0.00114689, 29.40479604, 0.96384370, 0.06801346 
86, 0.00118029, 29.28010240, 0.96418041, 0.07513374 
87, 0.00117904, 29.28472253, 0.96556914, 0.06721488 
88, 0.00116422, 29.33966232, 0.96672231, 0.06476822 
89, 0.00126920, 28.96470215, 0.96638995, 0.06446402 
90, 0.00125297, 29.02057808, 0.96711171, 0.05740661 
91, 0.00132039, 28.79298031, 0.96726376, 0.05802556 
92, 0.00136140, 28.66015403, 0.96810251, 0.06038301 
93, 0.00150941, 28.21192917, 0.96740508, 0.06709498 
94, 0.00153033, 28.15215490, 0.96791220, 0.06670657 
95, 0.00156364, 28.05862527, 0.96870154, 0.06854717 
96, 0.00160037, 27.95780408, 0.96949065, 0.06648886 
97, 0.00164520, 27.83781065, 0.96987361, 0.07117381 
98, 0.00161914, 27.90714621, 0.97066790, 0.06990514 
99, 0.00169642, 27.70467654, 0.97094220, 0.06270290 
100, 0.00169288, 27.71374318, 0.97111732, 0.06742080 
101, 0.00157184, 28.03591625, 0.97141099, 0.06757836 
102, 0.00160593, 27.94273126, 0.97051930, 0.06631693 
103, 0.00158262, 28.00623711, 0.96952844, 0.06846962 
104, 0.00165356, 27.81581272, 0.96868539, 0.07335700 
105, 0.00168095, 27.74445823, 0.96733898, 0.07446655 
106, 0.00169007, 27.72095659, 0.96637440, 0.07323348 
107, 0.00162163, 27.90047252, 0.96624666, 0.07266776 
108, 0.00160738, 27.93880184, 0.96558332, 0.07169139 
109, 0.00161397, 27.92104628, 0.96479499, 0.07543635 
110, 0.00162685, 27.88652864, 0.96387947, 0.07756060 
111, 0.00161136, 27.92806951, 0.96341366, 0.07609037 
112, 0.00166018, 27.79844232, 0.96227109, 0.07705507 
113, 0.00169379, 27.71141161, 0.96068203, 0.07472736 
114, 0.00165349, 27.81599588, 0.96057749, 0.07691100 
115, 0.00173567, 27.60532953, 0.95924848, 0.07808286 
116, 0.00177833, 27.49986519, 0.95814872, 0.08032322 
117, 0.00182272, 27.39280889, 0.95730978, 0.08173816 
118, 0.00180956, 27.42426734, 0.95757306, 0.08437584 
119, 0.00179155, 27.46771019, 0.95766759, 0.07579138 
120, 0.00186013, 27.30456867, 0.95670331, 0.07756387 
121, 0.00179616, 27.45655793, 0.95717990, 0.07563116 
122, 0.00176961, 27.52123155, 0.95761395, 0.07548308 
123, 0.00185316, 27.32086542, 0.95670116, 0.07946160 
124, 0.00165345, 27.81609984, 0.95915407, 0.06933638 
125, 0.00182342, 27.39114160, 0.95767879, 0.06904200 
126, 0.00163612, 27.86184067, 0.95755857, 0.06955042 
127, 0.00187658, 27.26633306, 0.95661837, 0.07362808 
128, 0.00180892, 27.42581547, 0.95622909, 0.06914019 
129, 0.00180717, 27.43000379, 0.95602238, 0.07237582 
130, 0.00184986, 27.32860493, 0.95630336, 0.07392302 
131, 0.00164938, 27.82680512, 0.95662165, 0.07112648 
132, 0.00180208, 27.44224736, 0.95635593, 0.07449916 
133, 0.00162480, 27.89199272, 0.95743173, 0.07239313 
134, 0.00163378, 27.86807487, 0.95730203, 0.07500972 
135, 0.00154543, 28.10950256, 0.95818996, 0.07431687 
136, 0.00149816, 28.24440804, 0.95881695, 0.07592760 
137, 0.00146561, 28.33982720, 0.95887476, 0.07307591 
138, 0.00141671, 28.48719620, 0.95975572, 0.07490777 
139, 0.00135305, 28.68685930, 0.96071434, 0.07579894 
140, 0.00128481, 28.91162188, 0.96179700, 0.06771085 
141, 0.00123721, 29.07555597, 0.96250045, 0.06119816 
142, 0.00129487, 28.87774323, 0.96267319, 0.05786539 
143, 0.00122356, 29.12373174, 0.96470696, 0.05770944 
144, 0.00120255, 29.19898238, 0.96535695, 0.05536325 
145, 0.00119620, 29.22194501, 0.96653408, 0.05519487 
146, 0.00125672, 29.00761417, 0.96697658, 0.05511029 
147, 0.00127958, 28.92934118, 0.96792102, 0.05324243 
148, 0.00135002, 28.69660678, 0.96897978, 0.05579002 
149, 0.00131443, 28.81263296, 0.97163141, 0.05465405 
150, 0.00132575, 28.77537364, 0.97273290, 0.05113460 
151, 0.00133748, 28.73711748, 0.97269231, 0.04766789 
152, 0.00131301, 28.81732776, 0.97216219, 0.04936185 
153, 0.00130876, 28.83139361, 0.97044301, 0.04837338 
154, 0.00129193, 28.88761651, 0.96863937, 0.05167539 
155, 0.00129123, 28.88995619, 0.96628100, 0.05450707 
156, 0.00125710, 29.00629280, 0.96412408, 0.05327244 
157, 0.00120999, 29.17218342, 0.96159399, 0.05483952 
158, 0.00122717, 29.11095642, 0.95883024, 0.06208814 
159, 0.00126863, 28.96664773, 0.95584983, 0.06455211 
160, 0.00126084, 28.99338944, 0.95371139, 0.07001889 
161, 0.00127814, 28.93422721, 0.95245034, 0.07421178 
162, 0.00127597, 28.94160996, 0.95118392, 0.07582939 
163, 0.00132127, 28.79009913, 0.95030558, 0.07758177 
164, 0.00132708, 28.77102302, 0.95042056, 0.07742809 
165, 0.00136668, 28.64331600, 0.94997942, 0.07756792 
166, 0.00136254, 28.65650683, 0.95042437, 0.07387795 
167, 0.00132991, 28.76178429, 0.95145643, 0.07994197 
168, 0.00127056, 28.96003878, 0.95247865, 0.07991820 
169, 0.00130968, 28.82834092, 0.95324421, 0.07814936 
170, 0.00125548, 29.01191695, 0.95389152, 0.07920516 
171, 0.00122059, 29.13429499, 0.95509499, 0.07836393 
172, 0.00124727, 29.04038377, 0.95563847, 0.08198897 
173, 0.00121291, 29.16171197, 0.95623851, 0.07284120 
174, 0.00120329, 29.19628365, 0.95711136, 0.07294913 
175, 0.00124108, 29.06198635, 0.95685232, 0.07300051 
176, 0.00122630, 29.11404706, 0.95658851, 0.07167156 
177, 0.00122631, 29.11398522, 0.95659047, 0.07636642 
178, 0.00120975, 29.17305346, 0.95618755, 0.07319070 
179, 0.00120547, 29.18845080, 0.95552313, 0.07398005 
180, 0.00120926, 29.17480743, 0.95527208, 0.07141495 
181, 0.00127527, 28.94398685, 0.95441735, 0.07503314 
182, 0.00130532, 28.84283683, 0.95422226, 0.07499561 
183, 0.00127055, 28.96007022, 0.95407039, 0.07312345 
184, 0.00134024, 28.72819007, 0.95321405, 0.07292482 
185, 0.00127288, 28.95212853, 0.95428216, 0.07092933 
186, 0.00124147, 29.06063571, 0.95503277, 0.07045007 
187, 0.00119754, 29.21709476, 0.95582926, 0.07009894 
188, 0.00115589, 29.37083909, 0.95669085, 0.07191213 
189, 0.00119283, 29.23421306, 0.95612592, 0.06857553 
190, 0.00115630, 29.36929097, 0.95578349, 0.07130092 
191, 0.00113634, 29.44493275, 0.95657712, 0.07170743 
192, 0.00112687, 29.48126434, 0.95732307, 0.06863934 
193, 0.00109742, 29.59626024, 0.95740032, 0.06924933 
194, 0.00109698, 29.59800758, 0.95797640, 0.06611885 
195, 0.00114115, 29.42658854, 0.95776486, 0.07150780 
196, 0.00108988, 29.62623168, 0.95838761, 0.07145289 
197, 0.00103345, 29.85710232, 0.95930094, 0.06846253 
198, 0.00109437, 29.60836501, 0.95941132, 0.06173768 
199, 0.00115601, 29.37037766, 0.95895940, 0.06582840 
AVERAGES: 0.0014, 28.692, 0.960, 0.068
