ID, MSE, PSNR, SSIM, LPIPS
49, 0.00533788, 22.72631081, 0.76799113, 0.21448374 
50, 0.00543361, 22.64911188, 0.76742756, 0.21486913 
51, 0.00557190, 22.53996401, 0.76813352, 0.21814288 
52, 0.00556331, 22.54666640, 0.76975620, 0.21430567 
53, 0.00559426, 22.52257059, 0.77137524, 0.21588798 
54, 0.00569178, 22.44752231, 0.77127463, 0.21257447 
55, 0.00568339, 22.45392722, 0.77218008, 0.21286941 
56, 0.00564254, 22.48525116, 0.77443969, 0.21513394 
57, 0.00563448, 22.49145895, 0.77623594, 0.21267626 
58, 0.00560002, 22.51810580, 0.77640104, 0.19984138 
59, 0.00569139, 22.44781297, 0.77586597, 0.20200704 
60, 0.00562680, 22.49738772, 0.77721834, 0.20055160 
61, 0.00559207, 22.52427650, 0.77962953, 0.19631051 
62, 0.00546840, 22.62139636, 0.78192121, 0.19469355 
63, 0.00542747, 22.65402571, 0.78255183, 0.19793257 
64, 0.00527577, 22.77714062, 0.78813308, 0.18718712 
65, 0.00520118, 22.83898272, 0.79083043, 0.18185247 
66, 0.00517428, 22.86150257, 0.79355770, 0.18755195 
67, 0.00508361, 22.93827948, 0.79534215, 0.18310116 
68, 0.00493528, 23.06688289, 0.79881346, 0.18009475 
69, 0.00482826, 23.16209577, 0.80305797, 0.17704786 
70, 0.00470494, 23.27445554, 0.80700219, 0.16910757 
71, 0.00457686, 23.39432682, 0.81172448, 0.17098264 
72, 0.00451297, 23.45537790, 0.81485218, 0.16903971 
73, 0.00438244, 23.58283617, 0.81746578, 0.16677353 
74, 0.00428437, 23.68113527, 0.82116044, 0.16471279 
75, 0.00424771, 23.71844749, 0.82529718, 0.16382228 
76, 0.00404999, 23.92546164, 0.82890373, 0.16525872 
77, 0.00421609, 23.75090143, 0.83041382, 0.16597557 
78, 0.00442124, 23.54455480, 0.83182710, 0.15803351 
79, 0.00467006, 23.30677950, 0.82977706, 0.16066325 
80, 0.00476991, 23.21489846, 0.83063024, 0.16117084 
81, 0.00482642, 23.16375141, 0.82956946, 0.16230845 
82, 0.00498185, 23.02609654, 0.82787645, 0.16543151 
83, 0.00528901, 22.76625286, 0.82533497, 0.17413522 
84, 0.00559126, 22.52489929, 0.82331884, 0.17268686 
85, 0.00617477, 22.09379202, 0.82032686, 0.17788200 
86, 0.00675903, 21.70115937, 0.81618267, 0.18501073 
87, 0.00717255, 21.44326637, 0.81491184, 0.19154698 
88, 0.00763094, 21.17421693, 0.81065351, 0.19919553 
89, 0.00809659, 20.91697768, 0.80939037, 0.19834819 
90, 0.00876227, 20.57383450, 0.80797368, 0.20306540 
91, 0.00931943, 20.30610552, 0.80611306, 0.20997339 
92, 0.00984806, 20.06649269, 0.80489492, 0.21299216 
93, 0.01039707, 19.83089184, 0.80390549, 0.21549386 
94, 0.01095200, 19.60506656, 0.80408609, 0.21815571 
95, 0.01150827, 19.38990022, 0.80402529, 0.21693529 
96, 0.01190574, 19.24243639, 0.80401778, 0.22386801 
97, 0.01224140, 19.12169015, 0.80477041, 0.22199854 
98, 0.01240332, 19.06462066, 0.80572969, 0.21488193 
99, 0.01256866, 19.00711148, 0.80578464, 0.21038261 
100, 0.01256821, 19.00726466, 0.80861127, 0.21190965 
101, 0.01269527, 18.96358102, 0.80796641, 0.21003041 
102, 0.01241213, 19.06153688, 0.80874866, 0.20577411 
103, 0.01212534, 19.16305964, 0.81038243, 0.20386496 
104, 0.01225518, 19.11680481, 0.81139743, 0.20374793 
105, 0.01215692, 19.15176523, 0.81235737, 0.19959456 
106, 0.01187122, 19.25504695, 0.81509149, 0.19824086 
107, 0.01180295, 19.28009435, 0.81740242, 0.19443621 
108, 0.01148128, 19.40009816, 0.82024765, 0.18467878 
109, 0.01111237, 19.54193213, 0.82298547, 0.17666966 
110, 0.01100105, 19.58565769, 0.82492536, 0.16876255 
111, 0.01065908, 19.72280164, 0.82792002, 0.16800410 
112, 0.01016243, 19.93002279, 0.83096635, 0.16023359 
113, 0.00871133, 20.59915737, 0.83574528, 0.15167040 
114, 0.00771235, 21.12813073, 0.84067899, 0.15467569 
115, 0.00814161, 20.89289912, 0.83627784, 0.14640969 
116, 0.00696504, 21.57076197, 0.84293598, 0.13871668 
117, 0.00650356, 21.86848934, 0.84542525, 0.13737080 
118, 0.00684089, 21.64887671, 0.84135699, 0.14115109 
119, 0.00714634, 21.45916107, 0.83768564, 0.13802744 
120, 0.00676890, 21.69481605, 0.83801520, 0.14051937 
121, 0.00635021, 21.97212076, 0.83905149, 0.14424239 
122, 0.00531481, 22.74512468, 0.83886057, 0.14172444 
123, 0.00489891, 23.09900585, 0.83677554, 0.14540419 
124, 0.00473534, 23.24649269, 0.83274764, 0.14769620 
125, 0.00468720, 23.29086487, 0.83106345, 0.14434871 
126, 0.00439710, 23.56833857, 0.83042860, 0.14759609 
127, 0.00460071, 23.37174987, 0.83024025, 0.14885525 
128, 0.00459122, 23.38071891, 0.82720298, 0.14950268 
129, 0.00466550, 23.31101804, 0.82548475, 0.15295522 
130, 0.00462868, 23.34542782, 0.82370156, 0.16102453 
131, 0.00508998, 22.93283917, 0.81915224, 0.15975453 
132, 0.00541782, 22.66175199, 0.81271183, 0.16122073 
133, 0.00553670, 22.56749143, 0.80883598, 0.16441579 
134, 0.00574293, 22.40866698, 0.80359167, 0.17088433 
135, 0.00601651, 22.20655621, 0.80058652, 0.17881109 
136, 0.00625239, 22.03953820, 0.79615694, 0.18527457 
137, 0.00644247, 21.90947720, 0.79338664, 0.18530704 
138, 0.00653112, 21.85012597, 0.79159969, 0.18060683 
139, 0.00673667, 21.71554656, 0.78811091, 0.18099305 
140, 0.00688983, 21.61791648, 0.78509718, 0.19328396 
141, 0.00682557, 21.65861281, 0.78199750, 0.19816238 
142, 0.00670495, 21.73604592, 0.78103656, 0.19427925 
143, 0.00661894, 21.79211293, 0.77686173, 0.19896737 
144, 0.00650335, 21.86862710, 0.77625829, 0.20691605 
145, 0.00624513, 22.04458470, 0.77550626, 0.21027336 
146, 0.00601280, 22.20923231, 0.77584213, 0.20664439 
147, 0.00579207, 22.37166394, 0.77432996, 0.21169493 
148, 0.00565602, 22.47488973, 0.77329171, 0.20853427 
149, 0.00565717, 22.47401095, 0.77075654, 0.21433640 
150, 0.00554013, 22.56479993, 0.76954204, 0.20985562 
151, 0.00557209, 22.53981520, 0.76820242, 0.21780744 
152, 0.00546515, 22.62398145, 0.76824820, 0.21508157 
153, 0.00539176, 22.68269839, 0.76842362, 0.21356761 
154, 0.00530914, 22.74975759, 0.76860362, 0.21244222 
155, 0.00518962, 22.84864835, 0.76799846, 0.21109737 
156, 0.00518833, 22.84972558, 0.76675105, 0.20752877 
157, 0.00513610, 22.89366244, 0.76717097, 0.20365341 
158, 0.00505575, 22.96214388, 0.76683950, 0.20301253 
159, 0.00481512, 23.17392737, 0.76772177, 0.20039873 
160, 0.00482004, 23.16949361, 0.76828146, 0.20217365 
161, 0.00471162, 23.26829739, 0.76670051, 0.20175341 
162, 0.00462862, 23.34548069, 0.76419944, 0.20297325 
163, 0.00448481, 23.48256093, 0.76263934, 0.21295583 
164, 0.00432117, 23.64398550, 0.76148999, 0.20489171 
165, 0.00430851, 23.65673119, 0.76079649, 0.20109586 
166, 0.00421052, 23.75663778, 0.76130730, 0.20365916 
167, 0.00410123, 23.87086188, 0.76347667, 0.19933352 
168, 0.00396629, 24.01615531, 0.76418287, 0.19501474 
169, 0.00378684, 24.21722642, 0.76581609, 0.19065091 
170, 0.00367388, 24.34874908, 0.76463276, 0.19292933 
171, 0.00351353, 24.54255886, 0.76741701, 0.18826543 
172, 0.00342954, 24.64764515, 0.76758111, 0.19463977 
173, 0.00340382, 24.68033491, 0.76877135, 0.20148802 
174, 0.00332600, 24.78077792, 0.76800120, 0.19885391 
175, 0.00322716, 24.91178990, 0.76944131, 0.19846182 
176, 0.00307772, 25.11770392, 0.77010798, 0.19362000 
177, 0.00302283, 25.19585741, 0.76918769, 0.20022619 
178, 0.00299683, 25.23337381, 0.76784050, 0.20100674 
179, 0.00293502, 25.32388277, 0.76621091, 0.20776272 
180, 0.00297497, 25.26517744, 0.76190805, 0.20884627 
181, 0.00290643, 25.36640334, 0.76191586, 0.21075296 
182, 0.00292363, 25.34077737, 0.75750852, 0.21091649 
183, 0.00288664, 25.39607704, 0.75566065, 0.20951115 
184, 0.00289811, 25.37885367, 0.75307846, 0.21427986 
185, 0.00289894, 25.37760790, 0.74988705, 0.21830292 
186, 0.00290096, 25.37458062, 0.74569827, 0.21641105 
187, 0.00296048, 25.28638134, 0.74075735, 0.22140844 
188, 0.00294757, 25.30535967, 0.73648697, 0.22628772 
189, 0.00298705, 25.24758051, 0.73134416, 0.22745456 
190, 0.00296611, 25.27813103, 0.72942346, 0.23302950 
191, 0.00295361, 25.29647479, 0.72707075, 0.23578157 
192, 0.00292419, 25.33994669, 0.72331440, 0.23530525 
193, 0.00290738, 25.36497889, 0.72058147, 0.23468930 
194, 0.00293227, 25.32795552, 0.71774846, 0.23123150 
195, 0.00296275, 25.28304732, 0.71408504, 0.22856186 
196, 0.00294805, 25.30464789, 0.71212834, 0.23094903 
197, 0.00303464, 25.17892474, 0.70788324, 0.23214079 
198, 0.00309862, 25.08831862, 0.70451409, 0.22949566 
199, 0.00309256, 25.09681377, 0.70154202, 0.22968897 
AVERAGES: 0.0055, 22.966, 0.770, 0.199
