ID, MSE, PSNR, SSIM, LPIPS
118, 0.00382981, 24.16822737, 0.94124401, 0.10039236 
119, 0.00384638, 24.14947952, 0.94070953, 0.10050216 
120, 0.00379618, 24.20653522, 0.94011343, 0.09947854 
121, 0.00390029, 24.08902608, 0.94009399, 0.09667200 
122, 0.00381725, 24.18249765, 0.94017345, 0.09469233 
123, 0.00381309, 24.18722595, 0.94118565, 0.09325811 
124, 0.00371621, 24.29899464, 0.94201046, 0.08648857 
125, 0.00368439, 24.33634585, 0.94212526, 0.08957339 
126, 0.00340927, 24.67338578, 0.94401234, 0.08400430 
127, 0.00357119, 24.47187277, 0.94266355, 0.09029098 
128, 0.00342323, 24.65563711, 0.94353366, 0.08600319 
129, 0.00338508, 24.70431657, 0.94319230, 0.08705016 
130, 0.00332084, 24.78752207, 0.94477361, 0.08697034 
131, 0.00305222, 25.15384831, 0.94505638, 0.08569265 
132, 0.00307276, 25.12470757, 0.94551516, 0.08764529 
133, 0.00279412, 25.53754657, 0.94688392, 0.09010281 
134, 0.00283377, 25.47635918, 0.94720209, 0.09084575 
135, 0.00265782, 25.75473787, 0.94760835, 0.08949292 
136, 0.00251777, 25.98984580, 0.94894159, 0.09278771 
137, 0.00247467, 26.06482981, 0.94860828, 0.09260911 
138, 0.00243310, 26.13840786, 0.94931835, 0.08749527 
139, 0.00220563, 26.56466960, 0.95186818, 0.08458962 
140, 0.00215955, 26.65637046, 0.95255089, 0.08431654 
141, 0.00211321, 26.75057048, 0.95296246, 0.08333622 
142, 0.00206360, 26.85374212, 0.95392740, 0.07794773 
143, 0.00197254, 27.04973145, 0.95606345, 0.07571549 
144, 0.00191794, 27.17164803, 0.95784414, 0.07137646 
145, 0.00195362, 27.09160581, 0.95874542, 0.06924345 
146, 0.00192104, 27.16464038, 0.96050763, 0.06492065 
147, 0.00196823, 27.05923972, 0.96220887, 0.06609167 
148, 0.00200904, 26.97011723, 0.96288633, 0.06389049 
149, 0.00202225, 26.94165837, 0.96452063, 0.06151637 
150, 0.00210043, 26.77690928, 0.96421188, 0.06081036 
151, 0.00213418, 26.70768874, 0.96480322, 0.05762760 
152, 0.00203896, 26.90591022, 0.96373785, 0.05870858 
153, 0.00193073, 27.14277916, 0.96349144, 0.06060562 
154, 0.00187936, 27.25989361, 0.96119201, 0.05793838 
155, 0.00178412, 27.48574893, 0.95951796, 0.06034671 
156, 0.00175098, 27.56719960, 0.95776206, 0.06132349 
157, 0.00172529, 27.63138430, 0.95438695, 0.06306759 
158, 0.00174453, 27.58320763, 0.95106888, 0.06777660 
159, 0.00177337, 27.51201307, 0.94878966, 0.07165892 
160, 0.00176532, 27.53177341, 0.94583857, 0.07449700 
161, 0.00175558, 27.55579328, 0.94422638, 0.08347733 
162, 0.00178161, 27.49186177, 0.94257987, 0.08611833 
163, 0.00189077, 27.23360485, 0.94150782, 0.09211443 
164, 0.00186182, 27.30061821, 0.94223779, 0.08738815 
165, 0.00192372, 27.15858560, 0.94182056, 0.08826193 
166, 0.00191318, 27.18245200, 0.94201028, 0.07816906 
167, 0.00187683, 27.26574873, 0.94383544, 0.08031907 
168, 0.00190496, 27.20114479, 0.94405657, 0.08611425 
169, 0.00186673, 27.28919159, 0.94542694, 0.07552683 
170, 0.00185347, 27.32013459, 0.94628108, 0.08169924 
171, 0.00184059, 27.35043099, 0.94681340, 0.07984194 
172, 0.00181856, 27.40272267, 0.94851404, 0.07958797 
173, 0.00176761, 27.52614359, 0.94833475, 0.07868676 
174, 0.00175669, 27.55304359, 0.94843245, 0.07724373 
175, 0.00174424, 27.58392672, 0.94868040, 0.07375107 
176, 0.00175131, 27.56637993, 0.94754094, 0.07915805 
177, 0.00183895, 27.35429507, 0.94552106, 0.09037235 
178, 0.00176917, 27.52230565, 0.94513905, 0.08178857 
179, 0.00168513, 27.73366934, 0.94639903, 0.07599998 
180, 0.00170994, 27.67018530, 0.94521439, 0.08359718 
181, 0.00179233, 27.46581983, 0.94493359, 0.08528440 
182, 0.00194877, 27.10239618, 0.94224107, 0.08778271 
183, 0.00197857, 27.03648909, 0.94131470, 0.08814352 
184, 0.00213273, 26.71063629, 0.94033903, 0.08872703 
185, 0.00208832, 26.80202521, 0.94148254, 0.08457880 
186, 0.00204093, 26.90172218, 0.94224024, 0.07772516 
187, 0.00199543, 26.99963279, 0.94299036, 0.07944362 
188, 0.00189343, 27.22749861, 0.94427395, 0.07840944 
189, 0.00193279, 27.13816028, 0.94362700, 0.08010884 
190, 0.00186732, 27.28781377, 0.94404382, 0.08132791 
191, 0.00184421, 27.34189580, 0.94464129, 0.08495258 
192, 0.00180907, 27.42543985, 0.94554353, 0.08231255 
193, 0.00182295, 27.39225056, 0.94537538, 0.08470389 
194, 0.00179387, 27.46209286, 0.94631630, 0.08405462 
195, 0.00180278, 27.44057501, 0.94510210, 0.08632524 
196, 0.00179404, 27.46167265, 0.94503134, 0.08836511 
197, 0.00180148, 27.44370257, 0.94574380, 0.08804139 
198, 0.00193647, 27.12989113, 0.94626552, 0.08173168 
199, 0.00196481, 27.06679167, 0.94495320, 0.08214663 
AVERAGES: 0.0023, 26.482, 0.948, 0.081
