ID, MSE, PSNR, SSIM, LPIPS
44, 0.00234962, 26.29002071, 0.91221684, 0.07172393 
45, 0.00236678, 26.25841541, 0.91174561, 0.07114571 
46, 0.00236107, 26.26891198, 0.91156822, 0.07686353 
47, 0.00234214, 26.30387870, 0.91090351, 0.07136945 
48, 0.00234269, 26.30285173, 0.91159683, 0.07554483 
49, 0.00228492, 26.41128765, 0.91128713, 0.07199495 
50, 0.00232499, 26.33579781, 0.91110224, 0.07560660 
51, 0.00229161, 26.39859071, 0.91142291, 0.07020703 
52, 0.00228912, 26.40331861, 0.91197133, 0.07108776 
53, 0.00225470, 26.46911494, 0.91309923, 0.07261916 
54, 0.00221829, 26.53981542, 0.91360646, 0.06785980 
55, 0.00220734, 26.56130772, 0.91344243, 0.06793934 
56, 0.00222060, 26.53529955, 0.91442221, 0.06846258 
57, 0.00220540, 26.56512670, 0.91452503, 0.06436609 
58, 0.00223298, 26.51115442, 0.91564399, 0.06693690 
59, 0.00221507, 26.54613330, 0.91589200, 0.06496616 
60, 0.00219655, 26.58259708, 0.91766423, 0.06049943 
61, 0.00217186, 26.63167925, 0.91807479, 0.06481366 
62, 0.00220823, 26.55956181, 0.91773212, 0.07132716 
63, 0.00215179, 26.67199818, 0.91951036, 0.06140016 
64, 0.00213994, 26.69598607, 0.92025006, 0.06207080 
65, 0.00213366, 26.70873880, 0.91981381, 0.06596500 
66, 0.00212417, 26.72809905, 0.92158234, 0.06693685 
67, 0.00209718, 26.78363305, 0.92217034, 0.07111192 
68, 0.00206296, 26.85508248, 0.92349857, 0.06740604 
69, 0.00208786, 26.80299082, 0.92297673, 0.07417135 
70, 0.00203862, 26.90662937, 0.92453212, 0.06693689 
71, 0.00204762, 26.88751078, 0.92527753, 0.06683645 
72, 0.00198244, 27.02799589, 0.92693585, 0.06553361 
73, 0.00195231, 27.09450165, 0.92874742, 0.06670113 
74, 0.00192217, 27.16207116, 0.93070745, 0.06923155 
75, 0.00189861, 27.21564388, 0.93389398, 0.07326204 
76, 0.00187293, 27.27479215, 0.93874621, 0.06589330 
77, 0.00194192, 27.11768842, 0.94054025, 0.06862909 
78, 0.00195636, 27.08551082, 0.93983471, 0.06791880 
79, 0.00178101, 27.49333966, 0.94320673, 0.06353114 
80, 0.00176047, 27.54370313, 0.94361162, 0.06052673 
81, 0.00171606, 27.65467654, 0.94423389, 0.06449990 
82, 0.00167274, 27.76571926, 0.94480401, 0.06393798 
83, 0.00161537, 27.91727256, 0.94631028, 0.06070200 
84, 0.00157013, 28.04065741, 0.94613981, 0.06419037 
85, 0.00150596, 28.22186291, 0.94784874, 0.06093616 
86, 0.00153495, 28.13904617, 0.94688970, 0.06730048 
87, 0.00151562, 28.19409962, 0.94785339, 0.06565075 
88, 0.00147830, 28.30236613, 0.94789070, 0.06330040 
89, 0.00144966, 28.38732609, 0.94970638, 0.06190524 
90, 0.00143775, 28.42318011, 0.94989139, 0.06144369 
91, 0.00142169, 28.47193815, 0.95101511, 0.06257307 
92, 0.00136707, 28.64208207, 0.95238853, 0.06365030 
93, 0.00135384, 28.68432586, 0.95253634, 0.06496400 
94, 0.00134424, 28.71522684, 0.95179790, 0.05830043 
95, 0.00124525, 29.04741787, 0.95487893, 0.06321084 
96, 0.00128076, 28.92532506, 0.95382315, 0.06579094 
97, 0.00130667, 28.83833609, 0.95261443, 0.06925352 
98, 0.00129459, 28.87868393, 0.95496690, 0.06510793 
99, 0.00132216, 28.78715524, 0.95475930, 0.06851655 
100, 0.00129192, 28.88764155, 0.95475280, 0.07371110 
101, 0.00129378, 28.88139394, 0.95554721, 0.06761435 
102, 0.00129173, 28.88828928, 0.95382136, 0.06640681 
103, 0.00125410, 29.01667105, 0.95562017, 0.06381109 
104, 0.00127199, 28.95517849, 0.95538563, 0.06275292 
105, 0.00127871, 28.93227514, 0.95462447, 0.06001951 
106, 0.00129107, 28.89051732, 0.95479757, 0.06067219 
107, 0.00125276, 29.02132665, 0.95610011, 0.05782513 
108, 0.00125338, 29.01918257, 0.95647454, 0.05347902 
109, 0.00122746, 29.10993974, 0.95664781, 0.05143758 
110, 0.00124347, 29.05365581, 0.95721281, 0.05090719 
111, 0.00127202, 28.95507117, 0.95660323, 0.05247712 
112, 0.00132528, 28.77691651, 0.95637000, 0.05272835 
113, 0.00134609, 28.70927144, 0.95657974, 0.05466236 
114, 0.00134968, 28.69768510, 0.95760316, 0.05327277 
115, 0.00136183, 28.65877126, 0.95726854, 0.05121334 
116, 0.00135961, 28.66585017, 0.95750374, 0.04886431 
117, 0.00133294, 28.75189453, 0.95768172, 0.04495895 
118, 0.00138901, 28.57294739, 0.95584100, 0.04404803 
119, 0.00139392, 28.55761303, 0.95483929, 0.05197397 
120, 0.00143133, 28.44260723, 0.95363414, 0.04994123 
121, 0.00149259, 28.26060403, 0.95213926, 0.05157282 
122, 0.00160972, 27.93249613, 0.95130497, 0.05309383 
123, 0.00149912, 28.24164605, 0.95713639, 0.03996808 
124, 0.00167116, 27.76980821, 0.95444298, 0.04118948 
125, 0.00179770, 27.45282681, 0.95148998, 0.04145157 
126, 0.00192862, 27.14753141, 0.94939190, 0.04218162 
127, 0.00201626, 26.95453303, 0.94741255, 0.04471944 
128, 0.00206193, 26.85725539, 0.94486910, 0.04369794 
129, 0.00216980, 26.63581136, 0.94093841, 0.04493314 
130, 0.00225550, 26.46756484, 0.93952483, 0.04718101 
131, 0.00226902, 26.44161974, 0.93747604, 0.04828984 
132, 0.00240809, 26.18326437, 0.93367976, 0.05180376 
133, 0.00242298, 26.15649580, 0.93098807, 0.05087344 
134, 0.00250744, 26.00768676, 0.92760688, 0.05666151 
135, 0.00255453, 25.92689539, 0.92532218, 0.05428841 
136, 0.00260212, 25.84672730, 0.92238760, 0.05807064 
137, 0.00253449, 25.96110003, 0.92253703, 0.06089580 
138, 0.00257050, 25.89981937, 0.92060244, 0.06121856 
139, 0.00260530, 25.84141690, 0.91888082, 0.06013907 
140, 0.00263258, 25.79619076, 0.91595465, 0.06453763 
141, 0.00264904, 25.76911605, 0.91492814, 0.06536184 
142, 0.00261089, 25.83210851, 0.91442239, 0.06668827 
143, 0.00253204, 25.96528918, 0.91319436, 0.06752966 
144, 0.00248941, 26.03904039, 0.91471666, 0.07280466 
145, 0.00240180, 26.19462968, 0.91525710, 0.07222185 
146, 0.00237928, 26.23554480, 0.91319722, 0.07342609 
147, 0.00235836, 26.27390589, 0.91368634, 0.07047639 
148, 0.00234750, 26.29394861, 0.91230291, 0.07141285 
149, 0.00230242, 26.37814862, 0.91266537, 0.07176252 
150, 0.00225892, 26.46099397, 0.91180092, 0.07399969 
151, 0.00229251, 26.39688032, 0.91134143, 0.07033668 
152, 0.00231617, 26.35228800, 0.91016108, 0.07728846 
153, 0.00223613, 26.50502690, 0.91171163, 0.07251313 
154, 0.00218144, 26.61256888, 0.91215760, 0.07603753 
155, 0.00218067, 26.61409093, 0.91209424, 0.06890240 
156, 0.00214431, 26.68711926, 0.91280526, 0.07044168 
157, 0.00219120, 26.59318181, 0.91245741, 0.07037893 
158, 0.00212822, 26.71982544, 0.91323847, 0.06540525 
159, 0.00212392, 26.72861462, 0.91322446, 0.06794433 
160, 0.00211033, 26.75648924, 0.91329896, 0.06788587 
161, 0.00206235, 26.85637864, 0.91510010, 0.06461657 
162, 0.00203891, 26.90600891, 0.91558790, 0.06568004 
163, 0.00199918, 26.99148290, 0.91598022, 0.06562182 
164, 0.00204751, 26.88774684, 0.91484916, 0.06225736 
165, 0.00200858, 26.97110232, 0.91565394, 0.06183492 
166, 0.00200624, 26.97617578, 0.91567105, 0.06544317 
167, 0.00199208, 27.00693146, 0.91668874, 0.06984141 
168, 0.00191703, 27.17370202, 0.91841960, 0.06473557 
169, 0.00192462, 27.15655923, 0.91800863, 0.06381857 
170, 0.00190572, 27.19940806, 0.91842872, 0.06991035 
171, 0.00191118, 27.18698678, 0.91851979, 0.07032877 
172, 0.00190874, 27.19253431, 0.91968465, 0.06488325 
173, 0.00187315, 27.27428172, 0.92069113, 0.05997147 
174, 0.00184326, 27.34412656, 0.92215979, 0.07225817 
175, 0.00182925, 27.37726020, 0.92411685, 0.06901102 
176, 0.00178811, 27.47605371, 0.92641437, 0.06095123 
177, 0.00172322, 27.63658455, 0.92944914, 0.06138247 
178, 0.00169172, 27.71670714, 0.93241489, 0.06376018 
179, 0.00163391, 27.86771901, 0.93681830, 0.06233006 
180, 0.00164845, 27.82923751, 0.93789887, 0.05802379 
181, 0.00168418, 27.73612726, 0.93673235, 0.06099292 
182, 0.00161063, 27.93004604, 0.93913817, 0.05411125 
183, 0.00157092, 28.03846029, 0.93986249, 0.05809202 
184, 0.00153142, 28.14907027, 0.94116157, 0.04945337 
185, 0.00144802, 28.39224989, 0.94344282, 0.04618276 
186, 0.00141545, 28.49104714, 0.94489509, 0.04866083 
187, 0.00139433, 28.55633794, 0.94670200, 0.04841805 
188, 0.00133161, 28.75623742, 0.94869292, 0.04660701 
189, 0.00127552, 28.94312782, 0.95092285, 0.04277712 
190, 0.00121927, 29.13900052, 0.95307279, 0.04313227 
191, 0.00112678, 29.48159861, 0.95638227, 0.04098921 
192, 0.00107054, 29.70395192, 0.95865273, 0.03703847 
193, 0.00100351, 29.98477251, 0.96209133, 0.03328711 
194, 0.00097049, 30.13006728, 0.96436316, 0.03379445 
195, 0.00090112, 30.45219271, 0.96675652, 0.03648328 
196, 0.00085740, 30.66815691, 0.96944219, 0.03257079 
197, 0.00082570, 30.83176062, 0.97079939, 0.03085881 
198, 0.00076091, 31.18665820, 0.97297418, 0.03162772 
199, 0.00075806, 31.20294239, 0.97378480, 0.03014801 
AVERAGES: 0.0018, 27.715, 0.936, 0.057
